   1518.00    13.470		0.14999E+02
   1519.20    13.451		0.15263E+02
   1520.40    13.472		0.14967E+02
   1521.40    13.461		0.15124E+02
   1522.60    13.448		0.15309E+02
   1523.80    13.436		0.15477E+02
   1525.00    13.447		0.15312E+02
   1526.20    13.486		0.14779E+02
   1527.40    13.491		0.14705E+02
   1528.60    13.482		0.14826E+02
   1529.80    13.490		0.14719E+02
   1531.00    13.556		0.13851E+02
   1532.20    13.573		0.13644E+02
   1533.20    13.573		0.13636E+02
   1534.40    13.523		0.14281E+02
   1535.60    13.529		0.14206E+02
   1536.80    13.467		0.15040E+02
   1538.00    13.459		0.15146E+02
   1539.20    13.478		0.14880E+02
   1540.40    13.496		0.14648E+02
   1541.60    13.527		0.14230E+02
   1542.80    13.502		0.14559E+02
   1544.00    13.490		0.14723E+02
   1545.00    13.539		0.14079E+02
   1546.20    13.441		0.15408E+02
   1547.40    13.440		0.15419E+02
   1548.60    13.524		0.14266E+02
   1549.80    13.581		0.13537E+02
   1551.00    13.474		0.14945E+02
   1552.20    13.472		0.14968E+02
   1553.40    13.489		0.14740E+02
   1554.60    13.549		0.13947E+02
   1555.80    13.591		0.13417E+02
   1556.80    13.548		0.13960E+02
   1558.00    13.514		0.14402E+02
   1559.20    13.578		0.13571E+02
   1560.40    13.569		0.13685E+02
   1561.60    13.512		0.14423E+02
   1562.80    13.512		0.14432E+02
   1564.00    13.525		0.14257E+02
   1565.20    13.522		0.14293E+02
   1566.40    13.456		0.15186E+02
   1567.60    13.505		0.14524E+02
   1568.60    13.558		0.13824E+02
   1569.80    13.492		0.14693E+02
   1571.00    13.518		0.14344E+02
   1572.20    13.555		0.13864E+02
   1573.40    13.472		0.14963E+02
   1574.60    13.531		0.14173E+02
   1575.80    13.523		0.14284E+02
   1577.00    13.479		0.14874E+02
   1578.20    13.540		0.14057E+02
   1579.40    13.589		0.13439E+02
   1580.40    13.546		0.13987E+02
   1581.60    13.531		0.14173E+02
   1582.80    13.563		0.13764E+02
   1584.00    13.543		0.14018E+02
   1585.20    13.562		0.13778E+02
   1586.40    13.543		0.14016E+02
   1587.60    13.549		0.13945E+02
   1588.80    13.566		0.13731E+02
   1590.00    13.544		0.14002E+02
   1591.20    13.581		0.13539E+02
   1592.20    13.567		0.13712E+02
   1593.40    13.550		0.13930E+02
   1594.60    13.571		0.13668E+02
   1595.80    13.561		0.13791E+02
   1597.00    13.571		0.13670E+02
   1598.20    13.533		0.14158E+02
   1599.40    13.517		0.14361E+02
   1600.60    13.559		0.13822E+02
   1601.80    13.572		0.13648E+02
   1603.00    13.536		0.14118E+02
   1604.00    13.507		0.14492E+02
   1605.20    13.567		0.13713E+02
   1606.40    13.576		0.13605E+02
   1607.60    13.577		0.13586E+02
   1608.80    13.625		0.13000E+02
   1610.00    13.633		0.12904E+02
   1611.20    13.590		0.13427E+02
   1612.40    13.570		0.13677E+02
   1613.60    13.549		0.13947E+02
   1614.80    13.574		0.13632E+02
   1615.80    13.634		0.12899E+02
   1617.00    13.601		0.13294E+02
   1618.20    13.648		0.12728E+02
   1619.40    13.586		0.13479E+02
   1620.60    13.611		0.13174E+02
   1621.80    13.724		0.11872E+02
   1623.00    13.686		0.12295E+02
   1624.20    13.622		0.13033E+02
   1625.40    13.653		0.12669E+02
   1626.60    13.677		0.12399E+02
   1627.60    13.616		0.13115E+02
   1628.80    13.633		0.12901E+02
   1630.00    13.632		0.12916E+02
   1631.20    13.628		0.12967E+02
   1632.40    13.615		0.13118E+02
   1633.60    13.610		0.13183E+02
   1634.80    13.676		0.12408E+02
   1636.00    13.669		0.12483E+02
   1637.20    13.647		0.12740E+02
   1638.40    13.614		0.13138E+02
   1639.40    13.676		0.12404E+02
   1640.60    13.682		0.12333E+02
   1641.80    13.684		0.12309E+02
   1643.00    13.661		0.12578E+02
   1644.20    13.666		0.12521E+02
   1645.40    13.631		0.12925E+02
   1646.60    13.594		0.13384E+02
   1647.80    13.664		0.12545E+02
   1649.00    13.586		0.13477E+02
   1650.00    13.622		0.13032E+02
   1651.20    13.624		0.13014E+02
   1652.40    13.609		0.13199E+02
   1653.60    13.649		0.12723E+02
   1654.80    13.608		0.13207E+02
   1656.00    13.601		0.13294E+02
   1657.20    13.566		0.13726E+02
   1658.40    13.546		0.13981E+02
   1659.60    13.567		0.13717E+02
   1660.80    13.597		0.13338E+02
   1661.80    13.589		0.13444E+02
   1663.00    13.601		0.13296E+02
   1664.20    13.572		0.13650E+02
   1665.40    13.580		0.13554E+02
   1666.60    13.613		0.13151E+02
   1667.80    13.628		0.12961E+02
   1669.00    13.632		0.12918E+02
   1670.20    13.663		0.12553E+02
   1671.40    13.645		0.12759E+02
   1672.60    13.638		0.12845E+02
   1673.60    13.698		0.12154E+02
   1674.80    13.692		0.12227E+02
   1676.00    13.654		0.12659E+02
   1677.20    13.674		0.12425E+02
   1678.40    13.652		0.12686E+02
   1679.60    13.650		0.12709E+02
   1680.80    13.634		0.12898E+02
   1682.00    13.668		0.12497E+02
   1683.20    13.677		0.12399E+02
   1684.40    13.675		0.12416E+02
   1685.40    13.703		0.12105E+02
   1686.60    13.733		0.11773E+02
   1687.80    13.662		0.12568E+02
   1689.00    13.622		0.13036E+02
   1690.20    13.669		0.12489E+02
   1691.40    13.707		0.12050E+02
   1692.60    13.621		0.13051E+02
   1693.80    13.673		0.12435E+02
   1695.00    13.673		0.12440E+02
   1696.20    13.612		0.13161E+02
   1697.20    13.612		0.13162E+02
   1698.40    13.648		0.12727E+02
   1699.60    13.614		0.13132E+02
   1700.80    13.605		0.13242E+02
   1702.00    13.621		0.13048E+02
   1703.20    13.648		0.12732E+02
   1704.40    13.650		0.12709E+02
   1705.60    13.656		0.12634E+02
   1706.80    13.664		0.12539E+02
   1708.00    13.693		0.12218E+02
   1709.00    13.688		0.12267E+02
   1710.20    13.653		0.12674E+02
   1711.40    13.631		0.12930E+02
   1712.60    13.663		0.12557E+02
   1713.80    13.720		0.11917E+02
   1715.00    13.702		0.12107E+02
   1716.20    13.661		0.12579E+02
   1717.40    13.655		0.12653E+02
   1718.60    13.582		0.13531E+02
   1719.80    13.608		0.13211E+02
   1720.80    13.647		0.12741E+02
   1722.00    13.662		0.12563E+02
   1723.20    13.695		0.12188E+02
   1724.40    13.711		0.12009E+02
   1725.60    13.687		0.12283E+02
   1726.80    13.657		0.12619E+02
   1728.00    13.615		0.13120E+02
   1729.20    13.631		0.12934E+02
   1730.40    13.636		0.12876E+02
   1731.60    13.646		0.12758E+02
   1732.60    13.653		0.12672E+02
   1733.80    13.628		0.12965E+02
   1735.00    13.617		0.13101E+02
   1736.20    13.597		0.13338E+02
   1737.40    13.627		0.12972E+02
   1738.60    13.661		0.12572E+02
   1739.80    13.636		0.12866E+02
   1741.00    13.613		0.13145E+02
   1742.20    13.634		0.12899E+02
   1743.40    13.643		0.12789E+02
   1744.40    13.637		0.12859E+02
   1745.60    13.670		0.12475E+02
   1746.80    13.652		0.12680E+02
   1748.00    13.662		0.12570E+02
   1749.20    13.675		0.12412E+02
   1750.40    13.645		0.12769E+02
   1751.60    13.634		0.12897E+02
   1752.80    13.608		0.13206E+02
   1754.00    13.607		0.13224E+02
   1755.20    13.623		0.13026E+02
   1756.20    13.627		0.12973E+02
   1757.40    13.617		0.13101E+02
   1758.60    13.578		0.13578E+02
   1759.80    13.620		0.13061E+02
   1761.00    13.650		0.12707E+02
   1762.20    13.675		0.12412E+02
   1763.40    13.612		0.13157E+02
   1764.60    13.598		0.13333E+02
   1765.80    13.632		0.12920E+02
   1767.00    13.600		0.13301E+02
   1768.00    13.584		0.13505E+02
   1769.20    13.633		0.12911E+02
   1770.40    13.649		0.12713E+02
   1771.60    13.663		0.12560E+02
   1772.80    13.657		0.12629E+02
   1774.00    13.619		0.13070E+02
   1775.20    13.623		0.13031E+02
   1776.40    13.657		0.12626E+02
   1777.60    13.690		0.12246E+02
   1778.80    13.669		0.12489E+02
   1779.80    13.657		0.12623E+02
   1781.00    13.674		0.12431E+02
   1782.20    13.684		0.12312E+02
   1783.40    13.677		0.12389E+02
   1784.60    13.660		0.12590E+02
   1785.80    13.661		0.12582E+02
   1787.00    13.664		0.12545E+02
   1788.20    13.662		0.12565E+02
   1789.40    13.688		0.12269E+02
   1790.60    13.682		0.12333E+02
   1791.60    13.683		0.12322E+02
   1792.80    13.670		0.12473E+02
   1794.00    13.671		0.12459E+02
   1795.20    13.672		0.12448E+02
   1796.40    13.711		0.12013E+02
   1797.60    13.726		0.11850E+02
   1798.80    13.745		0.11642E+02
   1800.00    13.705		0.12075E+02
   1801.20    13.666		0.12518E+02
   1802.40    13.659		0.12607E+02
   1803.40    13.676		0.12404E+02
   1804.60    13.689		0.12253E+02
   1805.80    13.687		0.12275E+02
   1807.00    13.691		0.12236E+02
   1808.20    13.672		0.12448E+02
   1809.40    13.682		0.12339E+02
   1810.60    13.670		0.12475E+02
   1811.80    13.700		0.12130E+02
   1813.00    13.679		0.12365E+02
   1814.00    13.665		0.12534E+02
   1815.20    13.654		0.12657E+02
   1816.40    13.658		0.12615E+02
   1817.60    13.644		0.12775E+02
   1818.80    13.648		0.12725E+02
   1820.00    13.631		0.12934E+02
   1821.20    13.646		0.12747E+02
   1822.40    13.666		0.12525E+02
   1823.60    13.688		0.12263E+02
   1824.80    13.674		0.12430E+02
   1825.80    13.671		0.12466E+02
   1827.00    13.673		0.12443E+02
   1828.20    13.683		0.12331E+02
   1829.40    13.689		0.12261E+02
   1830.60    13.700		0.12134E+02
   1831.80    13.705		0.12082E+02
   1833.00    13.687		0.12278E+02
   1834.20    13.694		0.12205E+02
   1835.40    13.706		0.12063E+02
   1836.60    13.714		0.11984E+02
   1837.60    13.703		0.12095E+02
   1838.80    13.693		0.12212E+02
   1840.00    13.688		0.12273E+02
   1841.20    13.724		0.11867E+02
   1842.40    13.700		0.12137E+02
   1843.60    13.684		0.12319E+02
   1844.80    13.706		0.12071E+02
   1846.00    13.693		0.12208E+02
   1847.20    13.672		0.12454E+02
   1848.40    13.698		0.12152E+02
   1849.40    13.725		0.11862E+02
   1850.60    13.728		0.11827E+02
   1851.80    13.726		0.11849E+02
   1853.00    13.740		0.11699E+02
   1854.20    13.737		0.11729E+02
   1855.40    13.728		0.11824E+02
   1856.60    13.738		0.11718E+02
   1857.80    13.741		0.11684E+02
   1859.00    13.750		0.11589E+02
   1860.20    13.738		0.11720E+02
   1861.20    13.732		0.11786E+02
   1862.40    13.713		0.11991E+02
   1863.60    13.705		0.12083E+02
   1864.80    13.694		0.12200E+02
   1866.00    13.707		0.12052E+02
   1867.20    13.718		0.11930E+02
   1868.40    13.734		0.11764E+02
   1869.60    13.714		0.11979E+02
   1870.80    13.681		0.12344E+02
   1872.00    13.668		0.12495E+02
   1873.00    13.706		0.12071E+02
   1874.20    13.739		0.11708E+02
   1875.40    13.725		0.11855E+02
   1876.60    13.734		0.11765E+02
   1877.80    13.747		0.11615E+02
   1879.00    13.746		0.11627E+02
   1880.20    13.742		0.11674E+02
   1881.40    13.712		0.12004E+02
   1882.60    13.739		0.11704E+02
   1883.80    13.713		0.11992E+02
   1884.80    13.729		0.11816E+02
   1886.00    13.747		0.11615E+02
   1887.20    13.774		0.11330E+02
   1888.40    13.748		0.11611E+02
   1889.60    13.748		0.11611E+02
   1890.80    13.754		0.11544E+02
   1892.00    13.755		0.11534E+02
   1893.20    13.729		0.11811E+02
   1894.40    13.750		0.11584E+02
   1895.60    13.746		0.11627E+02
   1896.60    13.766		0.11418E+02
   1897.80    13.790		0.11171E+02
   1899.00    13.782		0.11250E+02
   1900.20    13.772		0.11353E+02
   1901.40    13.794		0.11124E+02
   1902.60    13.789		0.11181E+02
   1903.80    13.788		0.11189E+02
   1905.00    13.785		0.11216E+02
   1906.20    13.791		0.11158E+02
   1907.40    13.780		0.11275E+02
   1908.40    13.763		0.11455E+02
   1909.60    13.752		0.11563E+02
   1910.80    13.749		0.11595E+02
   1912.00    13.750		0.11588E+02
   1913.20    13.772		0.11359E+02
   1914.40    13.781		0.11264E+02
   1915.60    13.794		0.11128E+02
   1916.80    13.780		0.11276E+02
   1918.00    13.778		0.11291E+02
   1919.20    13.774		0.11330E+02
   1920.20    13.778		0.11294E+02
   1921.40    13.776		0.11309E+02
   1922.60    13.746		0.11626E+02
   1923.80    13.745		0.11641E+02
   1925.00    13.746		0.11633E+02
   1926.20    13.768		0.11393E+02
   1927.40    13.772		0.11357E+02
   1928.60    13.728		0.11825E+02
   1929.80    13.718		0.11935E+02
   1931.00    13.717		0.11944E+02
   1932.00    13.757		0.11511E+02
   1933.20    13.806		0.11007E+02
   1934.40    13.791		0.11155E+02
   1935.60    13.786		0.11208E+02
   1936.80    13.800		0.11067E+02
   1938.00    13.795		0.11117E+02
   1939.20    13.810		0.10970E+02
   1940.40    13.797		0.11093E+02
   1941.60    13.782		0.11251E+02
   1942.80    13.770		0.11371E+02
   1943.80    13.783		0.11241E+02
   1945.00    13.793		0.11136E+02
   1946.20    13.800		0.11062E+02
   1947.40    13.773		0.11345E+02
   1948.60    13.740		0.11692E+02
   1949.80    13.753		0.11558E+02
   1951.00    13.775		0.11325E+02
   1952.20    13.772		0.11352E+02
   1953.40    13.758		0.11502E+02
   1954.60    13.728		0.11820E+02
   1955.60    13.724		0.11868E+02
   1956.80    13.742		0.11670E+02
   1958.00    13.796		0.11112E+02
   1959.20    13.769		0.11387E+02
   1960.40    13.767		0.11412E+02
   1961.60    13.776		0.11310E+02
   1962.80    13.744		0.11653E+02
   1964.00    13.734		0.11763E+02
   1965.20    13.756		0.11524E+02
   1966.20    13.774		0.11330E+02
   1967.40    13.785		0.11219E+02
   1968.60    13.746		0.11633E+02
   1969.80    13.727		0.11835E+02
   1970.20    13.716		0.11958E+02
   1972.00    13.721		0.11898E+02
   1973.80    13.764		0.11436E+02
   1975.80    13.721		0.11906E+02
   1977.60    13.870		0.10379E+02
   1979.40    13.720		0.11907E+02
   1981.40    13.508		0.14484E+02
   1983.20    13.722		0.11891E+02
   1985.00    13.944		0.96874E+01
   1987.00    13.781		0.11266E+02
   1988.80    13.765		0.11429E+02
   1990.60    13.846		0.10608E+02
   1992.60    13.919		0.99172E+01
   1994.40    13.750		0.11592E+02
   1996.20    13.867		0.10404E+02
   1998.20    13.910		0.99976E+01
   2000.00    13.861		0.10458E+02
   2001.80    13.778		0.11292E+02
   2003.80    13.942		0.97091E+01
   2005.60    14.001		0.91997E+01
   2007.40    13.947		0.96678E+01
   2009.40    13.988		0.93078E+01
   2011.20    13.747		0.11622E+02
   2013.20    13.563		0.13763E+02
   2015.00    13.661		0.12579E+02
   2016.80    13.715		0.11973E+02
   2018.80    13.956		0.95821E+01
   2020.60    13.801		0.11059E+02
   2022.40    13.617		0.13103E+02
   2024.40    13.782		0.11251E+02
   2026.20    13.771		0.11370E+02
   2028.00    13.947		0.96626E+01
   2030.00    13.736		0.11738E+02
   2031.80    13.686		0.12296E+02
   2033.60    13.669		0.12489E+02
   2035.60    13.715		0.11967E+02
   2037.40    13.987		0.93134E+01
   2039.20    13.920		0.99115E+01
   2041.20    13.537		0.14105E+02
   2043.00    13.565		0.13735E+02
   2044.80    13.652		0.12687E+02
   2046.80    13.612		0.13159E+02
   2048.60    13.551		0.13914E+02
   2050.40    13.839		0.10675E+02
   2052.40    13.847		0.10596E+02
   2054.20    13.752		0.11569E+02
   2056.00    13.507		0.14495E+02
   2058.00    13.531		0.14184E+02
   2059.80    13.705		0.12077E+02
   2061.80    13.916		0.99480E+01
   2063.60    13.806		0.11007E+02
   2065.40    13.711		0.12015E+02
   2067.40    13.729		0.11813E+02
   2069.20    13.842		0.10641E+02
   2071.00    13.802		0.11050E+02
   2073.00    13.780		0.11267E+02
   2074.80    13.709		0.12037E+02
   2076.60    13.535		0.14127E+02
   2078.60    13.538		0.14081E+02
   2080.40    13.793		0.11140E+02
   2082.20    13.831		0.10751E+02
   2084.20    13.586		0.13471E+02
   2086.00    13.700		0.12139E+02
   2087.80    13.811		0.10950E+02
   2089.80    13.791		0.11160E+02
   2091.60    13.732		0.11786E+02
   2093.40    13.819		0.10876E+02
   2095.40    13.782		0.11250E+02
   2097.20    13.735		0.11753E+02
   2099.00    13.848		0.10586E+02
   2101.00    13.887		0.10210E+02
   2102.80    13.806		0.11006E+02
   2104.80    13.770		0.11380E+02
   2106.60    13.744		0.11653E+02
   2108.40    13.521		0.14310E+02
   2110.40    13.514		0.14405E+02
   2112.20    13.778		0.11288E+02
   2114.00    13.816		0.10907E+02
   2116.00    13.822		0.10843E+02
   2117.80    13.915		0.99574E+01
   2119.60    13.602		0.13277E+02
   2121.60    13.638		0.12853E+02
   2123.40    13.888		0.10205E+02
   2125.20    13.859		0.10479E+02
   2127.20    13.579		0.13567E+02
   2129.00    13.700		0.12136E+02
   2130.80    13.965		0.95083E+01
   2132.80    14.078		0.85687E+01
   2134.60    13.773		0.11348E+02
   2136.40    13.587		0.13470E+02
   2138.40    13.771		0.11363E+02
   2140.20    13.928		0.98326E+01
   2142.00    13.838		0.10683E+02
   2144.00    13.855		0.10523E+02
   2145.80    13.831		0.10757E+02
   2147.60    13.758		0.11503E+02
   2149.60    13.791		0.11162E+02
   2151.40    13.795		0.11116E+02
   2153.40    13.824		0.10829E+02
   2155.20    13.905		0.10044E+02
   2157.00    13.868		0.10393E+02
   2159.00    13.849		0.10575E+02
   2160.80    13.871		0.10364E+02
   2162.60    13.788		0.11194E+02
   2164.60    13.789		0.11178E+02
   2166.40    13.886		0.10226E+02
   2168.20    13.694		0.12198E+02
   2170.20    13.764		0.11440E+02
   2172.00    13.895		0.10135E+02
   2173.80    13.807		0.10996E+02
   2175.80    13.656		0.12638E+02
   2177.60    13.740		0.11696E+02
   2179.40    13.881		0.10266E+02
   2181.40    13.979		0.93823E+01
   2183.20    13.848		0.10588E+02
   2185.00    13.694		0.12201E+02
   2187.00    13.688		0.12265E+02
   2188.80    13.946		0.96697E+01
   2190.60    14.196		0.76870E+01
   2192.60    13.920		0.99102E+01
   2194.40    13.923		0.98773E+01
   2196.20    13.885		0.10237E+02
   2198.20    13.702		0.12114E+02
   2200.00    13.860		0.10468E+02
   2202.00    13.785		0.11224E+02
   2203.80    13.761		0.11474E+02
   2205.60    13.805		0.11011E+02
   2207.60    13.739		0.11703E+02
   2209.40    13.809		0.10973E+02
   2211.20    14.100		0.83925E+01
   2213.20    13.981		0.93706E+01
   2215.00    13.682		0.12337E+02
   2216.80    13.679		0.12367E+02
   2218.80    13.901		0.10083E+02
   2220.60    13.915		0.99555E+01
   2222.40    13.797		0.11095E+02
   2224.40    13.700		0.12136E+02
   2226.20    13.782		0.11249E+02
   2228.00    13.912		0.99838E+01
   2230.00    13.780		0.11275E+02
   2231.80    13.731		0.11797E+02
   2233.60    13.769		0.11383E+02
   2235.60    13.858		0.10489E+02
   2237.40    13.865		0.10418E+02
   2239.20    13.808		0.10987E+02
   2241.20    13.900		0.10092E+02
   2243.00    13.859		0.10478E+02
   2245.00    13.776		0.11314E+02
   2246.80    13.633		0.12905E+02
   2248.60    13.724		0.11870E+02
   2250.60    13.946		0.96744E+01
   2252.40    13.789		0.11183E+02
   2254.20    13.629		0.12949E+02
   2256.20    13.720		0.11910E+02
   2258.00    13.782		0.11255E+02
   2259.80    13.895		0.10137E+02
   2261.80    13.826		0.10801E+02
   2263.60    13.763		0.11445E+02
   2265.40    13.654		0.12655E+02
   2267.40    13.670		0.12479E+02
   2269.20    13.861		0.10463E+02
   2271.00    13.965		0.95044E+01
   2273.00    13.881		0.10269E+02
   2274.80    13.712		0.12001E+02
   2276.60    13.796		0.11111E+02
   2278.60    13.936		0.97653E+01
   2280.40    13.812		0.10948E+02
   2282.20    13.901		0.10085E+02
   2284.20    13.856		0.10510E+02
   2286.00    13.819		0.10873E+02
   2287.80    13.827		0.10792E+02
   2289.80    13.894		0.10152E+02
   2291.60    13.989		0.92945E+01
   2293.60    13.801		0.11060E+02
   2295.40    13.692		0.12224E+02
   2297.20    13.784		0.11230E+02
   2299.20    13.916		0.99417E+01
   2301.00    13.893		0.10162E+02
   2302.80    13.746		0.11631E+02
   2304.80    13.789		0.11181E+02
   2306.60    13.862		0.10452E+02
   2308.40    13.790		0.11167E+02
   2310.40    13.826		0.10804E+02
   2312.20    13.781		0.11260E+02
   2314.00    13.785		0.11224E+02
   2316.00    13.726		0.11843E+02
   2317.80    13.742		0.11670E+02
   2319.60    13.766		0.11420E+02
   2321.60    13.799		0.11080E+02
   2323.40    13.826		0.10807E+02
   2325.20    13.817		0.10899E+02
   2327.20    13.776		0.11315E+02
   2329.00    13.780		0.11270E+02
   2330.80    13.871		0.10361E+02
   2332.80    13.736		0.11738E+02
   2334.60    13.705		0.12083E+02
   2336.40    13.678		0.12384E+02
   2338.40    13.682		0.12340E+02
   2340.20    13.765		0.11426E+02
   2342.20    13.824		0.10821E+02
   2344.00    13.876		0.10321E+02
   2345.80    13.900		0.10092E+02
   2347.80    13.834		0.10727E+02
   2349.60    13.703		0.12105E+02
   2351.40    13.723		0.11880E+02
   2353.40    13.863		0.10446E+02
   2355.20    13.889		0.10191E+02
   2357.00    13.744		0.11655E+02
   2359.00    13.739		0.11708E+02
   2360.80    13.829		0.10775E+02
   2362.60    14.017		0.90654E+01
   2364.60    13.787		0.11203E+02
   2366.40    13.687		0.12283E+02
   2368.20    13.808		0.10983E+02
   2370.20    13.858		0.10486E+02
   2372.00    13.858		0.10488E+02
   2373.80    13.782		0.11252E+02
   2375.80    13.717		0.11949E+02
   2377.60    13.870		0.10379E+02
   2379.40    13.861		0.10464E+02
   2381.40    13.726		0.11846E+02
   2383.20    13.752		0.11566E+02
   2385.20    13.890		0.10187E+02
   2387.00    13.788		0.11189E+02
   2388.80    13.716		0.11959E+02
   2390.80    13.794		0.11131E+02
   2392.60    13.724		0.11874E+02
   2394.40    13.794		0.11126E+02
   2396.40    13.847		0.10602E+02
   2398.20    13.922		0.98943E+01
   2400.00    13.896		0.10126E+02
   2402.00    13.768		0.11401E+02
   2403.80    13.797		0.11097E+02
   2405.60    13.822		0.10846E+02
   2407.60    13.814		0.10920E+02
   2409.40    13.779		0.11285E+02
   2411.20    13.771		0.11364E+02
   2413.20    13.823		0.10835E+02
   2415.00    13.940		0.97261E+01
   2416.80    13.900		0.10092E+02
   2418.80    13.755		0.11540E+02
   2420.60    13.737		0.11726E+02
   2422.40    13.901		0.10080E+02
   2424.40    13.999		0.92126E+01
   2426.20    13.893		0.10159E+02
   2428.00    13.824		0.10827E+02
   2430.00    13.862		0.10454E+02
   2431.80    13.861		0.10466E+02
   2433.80    13.859		0.10480E+02
   2435.60    13.888		0.10205E+02
   2437.40    13.845		0.10617E+02
   2439.40    13.786		0.11212E+02
   2441.20    13.836		0.10703E+02
   2443.00    13.866		0.10412E+02
   2445.00    13.817		0.10893E+02
   2446.80    13.851		0.10563E+02
   2448.60    13.915		0.99559E+01
   2450.60    13.785		0.11217E+02
   2452.40    13.663		0.12555E+02
   2454.20    13.722		0.11892E+02
   2456.20    13.899		0.10100E+02
   2458.00    13.863		0.10442E+02
   2459.80    13.806		0.11001E+02
   2461.80    13.874		0.10339E+02
   2463.60    13.891		0.10180E+02
   2465.40    13.903		0.10065E+02
   2467.40    13.822		0.10841E+02
   2469.20    13.815		0.10911E+02
   2471.00    13.824		0.10823E+02
   2473.00    13.869		0.10382E+02
   2474.80    13.807		0.11000E+02
   2476.60    13.791		0.11155E+02
   2478.60    13.753		0.11558E+02
   2480.40    13.822		0.10842E+02
   2482.40    13.883		0.10252E+02
   2484.20    13.852		0.10549E+02
   2486.00    13.807		0.10997E+02
   2488.00    13.805		0.11011E+02
   2489.80    13.840		0.10665E+02
   2491.60    13.882		0.10257E+02
   2493.60    13.947		0.96691E+01
   2495.40    13.915		0.99583E+01
   2497.20    13.880		0.10284E+02
   2499.20    13.835		0.10713E+02
   2501.00    13.748		0.11612E+02
   2502.80    13.763		0.11452E+02
   2504.80    13.779		0.11286E+02
   2506.60    13.785		0.11220E+02
   2508.40    13.759		0.11492E+02
   2510.40    13.751		0.11574E+02
   2512.20    13.776		0.11315E+02
   2514.00    13.782		0.11246E+02
   2516.00    13.778		0.11297E+02
   2517.80    13.771		0.11362E+02
   2519.60    13.814		0.10929E+02
   2521.60    13.902		0.10073E+02
   2523.40    13.891		0.10174E+02
   2525.40    13.825		0.10815E+02
   2527.20    13.818		0.10889E+02
   2529.00    13.920		0.99124E+01
   2531.00    13.912		0.99800E+01
   2532.80    13.786		0.11207E+02
   2534.60    13.812		0.10946E+02
   2536.60    13.906		0.10036E+02
   2538.40    13.917		0.99326E+01
   2540.20    13.867		0.10406E+02
   2542.20    13.789		0.11179E+02
   2544.00    13.835		0.10715E+02
   2545.80    13.862		0.10451E+02
   2547.80    13.808		0.10988E+02
   2549.60    13.763		0.11445E+02
   2551.40    13.801		0.11058E+02
   2553.40    13.900		0.10089E+02
   2555.20    13.932		0.98001E+01
   2557.00    13.859		0.10480E+02
   2559.00    13.885		0.10234E+02
   2560.80    13.853		0.10539E+02
   2562.60    13.787		0.11196E+02
   2564.60    13.877		0.10312E+02
   2566.40    13.927		0.98456E+01
   2568.20    13.940		0.97309E+01
   2570.20    13.945		0.96847E+01
   2572.00    13.907		0.10025E+02
   2574.00    13.863		0.10447E+02
   2575.80    13.869		0.10386E+02
   2577.60    13.858		0.10495E+02
   2579.60    13.848		0.10585E+02
   2581.40    13.821		0.10851E+02
   2583.20    13.788		0.11190E+02
   2585.20    13.839		0.10676E+02
   2587.00    13.935		0.97731E+01
   2588.80    13.868		0.10397E+02
   2590.80    13.825		0.10818E+02
   2592.60    13.862		0.10451E+02
   2594.40    13.831		0.10758E+02
   2596.40    13.787		0.11204E+02
   2598.20    13.815		0.10911E+02
   2600.00    13.898		0.10109E+02
   2602.00    13.922		0.98907E+01
   2603.80    13.897		0.10120E+02
   2605.60    13.856		0.10508E+02
   2607.60    13.916		0.99452E+01
   2609.40    13.961		0.95385E+01
   2611.20    13.918		0.99306E+01
   2613.20    13.848		0.10583E+02
   2615.00    13.867		0.10406E+02
   2616.80    13.931		0.98094E+01
   2618.80    13.983		0.93520E+01
   2620.60    13.927		0.98472E+01
   2622.60    13.854		0.10525E+02
   2624.40    13.823		0.10837E+02
   2626.20    13.830		0.10769E+02
   2628.20    13.826		0.10801E+02
   2630.00    13.838		0.10684E+02
   2631.80    13.886		0.10227E+02
   2633.80    13.934		0.97808E+01
   2635.60    13.889		0.10196E+02
   2637.40    13.846		0.10607E+02
   2639.40    13.919		0.99164E+01
   2641.20    13.971		0.94509E+01
   2643.00    13.888		0.10207E+02
   2645.00    13.888		0.10202E+02
   2646.80    14.008		0.91410E+01
   2648.60    14.008		0.91371E+01
   2650.60    13.901		0.10082E+02
   2652.40    13.845		0.10614E+02
   2654.20    13.881		0.10274E+02
   2656.20    13.885		0.10234E+02
   2658.00    13.825		0.10813E+02
   2659.80    13.839		0.10680E+02
   2661.80    13.875		0.10329E+02
   2663.60    13.838		0.10690E+02
   2665.60    13.872		0.10353E+02
   2667.40    13.946		0.96723E+01
   2669.20    13.921		0.99025E+01
   2671.20    13.863		0.10438E+02
   2673.00    13.869		0.10381E+02
   2674.80    13.936		0.97660E+01
   2676.80    13.929		0.98262E+01
   2678.60    13.874		0.10337E+02
   2680.40    13.862		0.10449E+02
   2682.40    13.899		0.10104E+02
   2684.20    13.924		0.98709E+01
   2686.00    13.896		0.10131E+02
   2688.00    13.937		0.97525E+01
   2689.80    13.980		0.93748E+01
   2691.60    13.991		0.92825E+01
   2693.60    13.956		0.95818E+01
   2695.40    13.947		0.96661E+01
   2697.20    13.949		0.96454E+01
   2699.20    13.919		0.99196E+01
   2701.00    13.908		0.10019E+02
   2702.80    13.896		0.10128E+02
