    971.82     9.303	0.69631E+03
    981.08     9.359	0.66128E+03
    990.34     9.517	0.57183E+03
    999.60     9.514	0.57347E+03
   1008.86     9.456	0.60486E+03
   1018.12     9.478	0.59286E+03
   1027.38     9.507	0.57677E+03
   1036.64     9.448	0.60941E+03
   1045.90     9.368	0.65606E+03
   1055.16     9.449	0.60861E+03
   1064.42     9.518	0.57136E+03
   1073.68     9.436	0.61596E+03
   1082.94     9.453	0.60663E+03
   1092.20     9.519	0.57079E+03
   1101.46     9.482	0.59056E+03
   1110.72     9.454	0.60577E+03
   1119.98     9.459	0.60324E+03
   1129.24     9.427	0.62143E+03
   1138.50     9.515	0.57258E+03
   1147.76     9.445	0.61113E+03
   1155.80     9.481	0.59109E+03
   1157.00     9.464	0.60020E+03
   1158.20     9.543	0.55798E+03
   1159.20     9.525	0.56770E+03
   1160.40     9.490	0.58617E+03
   1161.60     9.419	0.62584E+03
   1162.80     9.435	0.61644E+03
   1164.00     9.448	0.60941E+03
   1165.20     9.507	0.57683E+03
   1166.40     9.546	0.55649E+03
   1167.60     9.539	0.56035E+03
   1168.80     9.519	0.57072E+03
   1169.80     9.525	0.56753E+03
   1171.00     9.546	0.55646E+03
   1172.20     9.494	0.58397E+03
   1173.40     9.520	0.57035E+03
   1174.60     9.516	0.57202E+03
   1175.80     9.485	0.58893E+03
   1177.00     9.483	0.59015E+03
   1178.20     9.503	0.57917E+03
   1179.40     9.494	0.58393E+03
   1180.60     9.487	0.58770E+03
   1181.60     9.473	0.59523E+03
   1182.80     9.481	0.59088E+03
   1184.00     9.485	0.58903E+03
   1185.20     9.500	0.58078E+03
   1186.40     9.516	0.57243E+03
   1187.60     9.527	0.56673E+03
   1188.80     9.548	0.55561E+03
   1190.00     9.542	0.55876E+03
   1191.20     9.594	0.53254E+03
   1192.40     9.562	0.54830E+03
   1193.40     9.605	0.52746E+03
   1194.60     9.628	0.51640E+03
   1195.80     9.649	0.50616E+03
   1197.00     9.660	0.50134E+03
   1198.20     9.634	0.51317E+03
   1199.40     9.673	0.49508E+03
   1200.60     9.693	0.48608E+03
   1201.80     9.645	0.50839E+03
   1203.00     9.635	0.51293E+03
   1204.20     9.620	0.52016E+03
   1205.20     9.648	0.50673E+03
   1206.40     9.609	0.52507E+03
   1207.60     9.711	0.47808E+03
   1208.80     9.819	0.43271E+03
   1210.00     9.835	0.42667E+03
   1211.20     9.926	0.39211E+03
   1212.40    10.109	0.33132E+03
   1213.60    10.223	0.29836E+03
   1214.80    10.375	0.25953E+03
   1216.00    10.269	0.28598E+03
   1217.00    10.066	0.34483E+03
   1218.20     9.947	0.38481E+03
   1219.40     9.777	0.45013E+03
   1220.60     9.741	0.46537E+03
   1221.80     9.710	0.47847E+03
   1223.00     9.644	0.50840E+03
   1224.20     9.624	0.51803E+03
   1225.40     9.667	0.49790E+03
   1226.60     9.675	0.49411E+03
   1227.80     9.661	0.50078E+03
   1228.80     9.680	0.49193E+03
   1230.00     9.712	0.47781E+03
   1231.20     9.739	0.46616E+03
   1232.40     9.732	0.46922E+03
   1233.60     9.783	0.44744E+03
   1234.80     9.736	0.46729E+03
   1236.00     9.720	0.47406E+03
   1237.20     9.796	0.44235E+03
   1238.40     9.796	0.44235E+03
   1239.60     9.764	0.45539E+03
   1240.60     9.786	0.44621E+03
   1241.80     9.841	0.42408E+03
   1243.00     9.806	0.43810E+03
   1244.20     9.813	0.43535E+03
   1245.40     9.783	0.44735E+03
   1246.60     9.728	0.47065E+03
   1247.80     9.729	0.47019E+03
   1249.00     9.826	0.43032E+03
   1250.20     9.852	0.41992E+03
   1251.40     9.896	0.40341E+03
   1252.40     9.878	0.41014E+03
   1253.60     9.878	0.41002E+03
   1254.80     9.853	0.41974E+03
   1256.00     9.825	0.43053E+03
   1257.20     9.866	0.41465E+03
   1258.40     9.881	0.40877E+03
   1259.60     9.874	0.41165E+03
   1260.80     9.818	0.43329E+03
   1262.00     9.810	0.43637E+03
   1263.20     9.798	0.44149E+03
   1264.20     9.810	0.43642E+03
   1265.40     9.850	0.42056E+03
   1266.60     9.810	0.43653E+03
   1267.80     9.788	0.44564E+03
   1269.00     9.791	0.44423E+03
   1270.20     9.778	0.44960E+03
   1271.40     9.740	0.46578E+03
   1272.60     9.717	0.47568E+03
   1273.80     9.664	0.49953E+03
   1275.00     9.704	0.48109E+03
   1276.00     9.726	0.47151E+03
   1277.20     9.716	0.47589E+03
   1278.40     9.727	0.47132E+03
   1279.60     9.693	0.48610E+03
   1280.80     9.719	0.47474E+03
   1282.00     9.710	0.47854E+03
   1283.20     9.764	0.45548E+03
   1284.40     9.764	0.45538E+03
   1285.60     9.734	0.46798E+03
   1286.80     9.708	0.47934E+03
   1287.80     9.650	0.50571E+03
   1289.00     9.583	0.53820E+03
   1290.20     9.580	0.53939E+03
   1291.40     9.594	0.53265E+03
   1292.60     9.582	0.53841E+03
   1293.80     9.635	0.51304E+03
   1295.00     9.636	0.51224E+03
   1296.20     9.657	0.50267E+03
   1297.40     9.637	0.51182E+03
   1298.60     9.680	0.49225E+03
   1299.60     9.712	0.47757E+03
   1300.80     9.748	0.46223E+03
   1302.00     9.766	0.45436E+03
   1303.20     9.760	0.45696E+03
   1304.40     9.805	0.43871E+03
   1305.60     9.790	0.44467E+03
   1306.80     9.798	0.44141E+03
   1308.00     9.809	0.43705E+03
   1309.20     9.810	0.43632E+03
