    971.82    10.123	0.32707E+03
    981.08    10.246	0.29211E+03
    990.34    10.261	0.28825E+03
    999.60    10.132	0.32437E+03
   1008.86    10.138	0.32267E+03
   1018.12    10.284	0.28204E+03
   1027.38    10.373	0.25984E+03
   1036.64    10.404	0.25247E+03
   1045.90    10.326	0.27151E+03
   1055.16    10.240	0.29369E+03
   1064.42    10.202	0.30412E+03
   1073.68    10.163	0.31538E+03
   1082.94    10.122	0.32752E+03
   1092.20    10.077	0.34127E+03
   1101.46    10.138	0.32280E+03
   1110.72    10.126	0.32626E+03
   1119.98    10.137	0.32299E+03
   1129.24    10.239	0.29390E+03
   1138.50    10.327	0.27120E+03
   1147.76    10.381	0.25802E+03
   1155.80    10.449	0.24243E+03
   1157.00    10.431	0.24639E+03
   1158.20    10.482	0.23496E+03
   1159.20    10.488	0.23387E+03
   1160.40    10.461	0.23964E+03
   1161.60    10.387	0.25657E+03
   1162.80    10.416	0.24981E+03
   1164.00    10.438	0.24482E+03
   1165.20    10.431	0.24641E+03
   1166.40    10.456	0.24085E+03
   1167.60    10.486	0.23419E+03
   1168.80    10.437	0.24510E+03
   1169.80    10.425	0.24765E+03
   1171.00    10.436	0.24522E+03
   1172.20    10.411	0.25101E+03
   1173.40    10.417	0.24966E+03
   1174.60    10.405	0.25226E+03
   1175.80    10.379	0.25855E+03
   1177.00    10.378	0.25875E+03
   1178.20    10.410	0.25114E+03
   1179.40    10.401	0.25333E+03
   1180.60    10.362	0.26250E+03
   1181.60    10.362	0.26265E+03
   1182.80    10.336	0.26882E+03
   1184.00    10.350	0.26541E+03
   1185.20    10.383	0.25745E+03
   1186.40    10.379	0.25847E+03
   1187.60    10.391	0.25569E+03
   1188.80    10.437	0.24495E+03
   1190.00    10.456	0.24075E+03
   1191.20    10.494	0.23253E+03
   1192.40    10.472	0.23727E+03
   1193.40    10.505	0.23019E+03
   1194.60    10.524	0.22610E+03
   1195.80    10.545	0.22176E+03
   1197.00    10.564	0.21794E+03
   1198.20    10.512	0.22857E+03
   1199.40    10.539	0.22297E+03
   1200.60    10.580	0.21485E+03
   1201.80    10.528	0.22541E+03
   1203.00    10.492	0.23287E+03
   1204.20    10.524	0.22611E+03
   1205.20    10.525	0.22589E+03
   1206.40    10.516	0.22783E+03
   1207.60    10.611	0.20879E+03
   1208.80    10.732	0.18669E+03
   1210.00    10.776	0.17923E+03
   1211.20    10.865	0.16526E+03
   1212.40    10.992	0.14696E+03
   1213.60    11.106	0.13235E+03
   1214.80    11.235	0.11750E+03
   1216.00    11.244	0.11654E+03
   1217.00    11.101	0.13297E+03
   1218.20    10.965	0.15071E+03
   1219.40    10.783	0.17823E+03
   1220.60    10.709	0.19064E+03
   1221.80    10.656	0.20028E+03
   1223.00    10.587	0.21342E+03
   1224.20    10.556	0.21961E+03
   1225.40    10.533	0.22425E+03
   1226.60    10.535	0.22382E+03
   1227.80    10.509	0.22923E+03
   1228.80    10.511	0.22887E+03
   1230.00    10.498	0.23155E+03
   1231.20    10.521	0.22674E+03
   1232.40    10.537	0.22350E+03
   1233.60    10.568	0.21711E+03
   1234.80    10.576	0.21560E+03
   1236.00    10.528	0.22540E+03
   1237.20    10.568	0.21709E+03
   1238.40    10.592	0.21234E+03
   1239.60    10.558	0.21918E+03
   1240.60    10.571	0.21653E+03
   1241.80    10.598	0.21122E+03
   1243.00    10.567	0.21740E+03
   1244.20    10.560	0.21881E+03
   1245.40    10.575	0.21574E+03
   1246.60    10.554	0.22004E+03
   1247.80    10.539	0.22306E+03
   1249.00    10.597	0.21140E+03
   1250.20    10.595	0.21187E+03
   1251.40    10.600	0.21086E+03
   1252.40    10.616	0.20778E+03
   1253.60    10.614	0.20807E+03
   1254.80    10.630	0.20520E+03
   1256.00    10.619	0.20729E+03
   1257.20    10.686	0.19476E+03
   1258.40    10.704	0.19167E+03
   1259.60    10.678	0.19631E+03
   1260.80    10.657	0.20008E+03
   1262.00    10.636	0.20405E+03
   1263.20    10.633	0.20462E+03
   1264.20    10.619	0.20729E+03
   1265.40    10.637	0.20374E+03
   1266.60    10.596	0.21161E+03
   1267.80    10.589	0.21294E+03
   1269.00    10.593	0.21232E+03
   1270.20    10.577	0.21540E+03
   1271.40    10.562	0.21842E+03
   1272.60    10.567	0.21740E+03
   1273.80    10.534	0.22418E+03
   1275.00    10.565	0.21784E+03
   1276.00    10.603	0.21027E+03
   1277.20    10.601	0.21058E+03
   1278.40    10.618	0.20735E+03
   1279.60    10.588	0.21318E+03
   1280.80    10.607	0.20958E+03
   1282.00    10.609	0.20916E+03
   1283.20    10.624	0.20616E+03
   1284.40    10.624	0.20619E+03
   1285.60    10.597	0.21147E+03
   1286.80    10.628	0.20557E+03
   1287.80    10.622	0.20657E+03
   1289.00    10.628	0.20548E+03
   1290.20    10.612	0.20853E+03
   1291.40    10.655	0.20043E+03
   1292.60    10.615	0.20803E+03
   1293.80    10.620	0.20696E+03
   1295.00    10.612	0.20851E+03
   1296.20    10.608	0.20930E+03
   1297.40    10.610	0.20896E+03
   1298.60    10.652	0.20099E+03
   1299.60    10.683	0.19540E+03
   1300.80    10.697	0.19288E+03
   1302.00    10.702	0.19201E+03
   1303.20    10.703	0.19170E+03
