    971.07    13.405	0.15925E+02
    972.69    13.850	0.10573E+02
    974.32    13.241	0.18515E+02
    975.94    12.837	0.26874E+02
    977.57    12.508	0.36363E+02
    979.20    12.267	0.45429E+02
    980.84    12.079	0.53985E+02
    982.48    11.942	0.61270E+02
    984.12    11.831	0.67871E+02
    985.76    11.755	0.72796E+02
    987.40    11.689	0.77329E+02
    989.05    11.649	0.80250E+02
    990.70    11.614	0.82853E+02
    992.36    11.592	0.84528E+02
    994.01    11.577	0.85766E+02
    995.67    11.567	0.86515E+02
    997.33    11.564	0.86756E+02
    999.00    11.564	0.86767E+02
   1000.67    11.572	0.86160E+02
   1002.34    11.581	0.85396E+02
   1004.01    11.599	0.84027E+02
   1005.69    11.621	0.82332E+02
   1007.36    11.652	0.80026E+02
   1009.05    11.693	0.77081E+02
   1010.73    11.741	0.73743E+02
   1012.42    11.811	0.69101E+02
   1014.11    11.894	0.64028E+02
   1015.80    12.007	0.57701E+02
   1017.50    12.146	0.50760E+02
   1019.19    12.334	0.42695E+02
   1020.90    12.573	0.34264E+02
   1022.60    12.889	0.25620E+02
   1024.31    13.287	0.17745E+02
   1026.02    13.642	0.12800E+02
   1027.73    13.122	0.20671E+02
   1029.44    12.772	0.28531E+02
   1031.16    12.507	0.36398E+02
   1032.88    12.295	0.44274E+02
   1034.61    12.117	0.52161E+02
   1036.33    11.965	0.59977E+02
   1038.06    11.900	0.63698E+02
   1039.80    11.838	0.67419E+02
   1041.53    11.780	0.71143E+02
   1043.27    11.724	0.74869E+02
   1045.01    11.671	0.78599E+02
   1046.76    11.621	0.82330E+02
   1048.51    11.607	0.83378E+02
   1050.26    11.595	0.84360E+02
   1052.01    11.582	0.85341E+02
   1053.76    11.570	0.86324E+02
   1055.52    11.557	0.87309E+02
   1057.29    11.545	0.88295E+02
   1059.05    11.542	0.88557E+02
   1060.82    11.539	0.88768E+02
   1062.59    11.537	0.88978E+02
   1064.36    11.534	0.89191E+02
   1066.14    11.532	0.89402E+02
   1067.92    11.529	0.89613E+02
   1069.70    11.529	0.89585E+02
   1071.49    11.530	0.89556E+02
   1073.28    11.530	0.89530E+02
   1075.07    11.530	0.89501E+02
   1076.86    11.531	0.89473E+02
   1078.66    11.531	0.89437E+02
   1080.46    11.533	0.89320E+02
   1082.26    11.534	0.89203E+02
   1084.07    11.535	0.89086E+02
   1085.88    11.537	0.88966E+02
   1087.69    11.538	0.88850E+02
   1089.51    11.540	0.88722E+02
   1091.32    11.542	0.88566E+02
   1093.15    11.544	0.88411E+02
   1094.97    11.546	0.88254E+02
   1096.80    11.548	0.88097E+02
   1098.63    11.550	0.87940E+02
   1100.46    11.552	0.87776E+02
   1102.30    11.554	0.87601E+02
   1104.14    11.556	0.87428E+02
   1105.98    11.558	0.87253E+02
   1107.83    11.560	0.87077E+02
   1109.68    11.562	0.86903E+02
   1111.53    11.565	0.86719E+02
   1113.39    11.567	0.86532E+02
   1115.24    11.569	0.86345E+02
   1117.11    11.572	0.86157E+02
   1118.97    11.574	0.85969E+02
   1120.84    11.577	0.85781E+02
   1122.71    11.579	0.85587E+02
   1124.58    11.581	0.85394E+02
   1126.46    11.584	0.85200E+02
   1128.34    11.586	0.85006E+02
   1130.22    11.589	0.84811E+02
   1132.11    11.591	0.84612E+02
   1134.00    11.594	0.84408E+02
   1135.90    11.597	0.84204E+02
   1137.79    11.599	0.84000E+02
   1139.69    11.602	0.83795E+02
   1141.59    11.605	0.83589E+02
   1143.50    11.607	0.83374E+02
   1145.41    11.610	0.83157E+02
   1147.32    11.613	0.82940E+02
   1149.23    11.616	0.82722E+02
   1151.15    11.619	0.82504E+02
   1153.07    11.622	0.82277E+02
   1155.00    11.625	0.82033E+02
   1155.80    11.614	0.82906E+02
   1157.00    11.623	0.82189E+02
   1158.00    11.647	0.80402E+02
   1159.20    11.696	0.76807E+02
   1160.40    11.636	0.81177E+02
   1161.60    11.649	0.80224E+02
   1162.80    11.588	0.84841E+02
   1164.00    11.622	0.82279E+02
   1165.20    11.627	0.81862E+02
   1166.40    11.592	0.84593E+02
   1167.60    11.614	0.82844E+02
   1168.80    11.612	0.83033E+02
   1169.80    11.640	0.80885E+02
   1171.00    11.611	0.83076E+02
   1172.20    11.581	0.85406E+02
   1173.40    11.596	0.84225E+02
   1174.60    11.629	0.81718E+02
   1175.80    11.622	0.82269E+02
   1177.00    11.646	0.80455E+02
   1178.20    11.671	0.78599E+02
   1179.40    11.707	0.76069E+02
   1180.60    11.708	0.76006E+02
   1181.60    11.720	0.75162E+02
   1182.80    11.658	0.79590E+02
   1184.00    11.687	0.77493E+02
   1185.20    11.685	0.77589E+02
   1186.40    11.720	0.75188E+02
   1187.60    11.754	0.72819E+02
   1188.80    11.707	0.76069E+02
   1190.00    11.779	0.71170E+02
   1191.20    11.795	0.70118E+02
   1192.40    11.801	0.69778E+02
   1193.40    11.869	0.65547E+02
   1194.60    11.892	0.64146E+02
   1195.80    11.897	0.63865E+02
   1197.00    11.855	0.66370E+02
   1198.20    11.973	0.59563E+02
   1199.40    12.022	0.56908E+02
   1200.60    12.019	0.57089E+02
   1201.80    12.095	0.53196E+02
   1203.00    12.120	0.52020E+02
   1204.20    12.171	0.49593E+02
   1205.20    12.161	0.50074E+02
   1206.40    12.202	0.48237E+02
   1207.60    11.971	0.59674E+02
   1208.80    11.836	0.67520E+02
   1210.00    11.819	0.68627E+02
   1211.20    11.807	0.69371E+02
   1212.40    11.834	0.67692E+02
   1213.60    11.979	0.59225E+02
   1214.80    11.967	0.59868E+02
   1215.80    12.025	0.56768E+02
   1217.00    12.122	0.51927E+02
   1218.20    12.224	0.47230E+02
   1219.40    12.370	0.41317E+02
   1220.60    12.428	0.39153E+02
   1221.80    12.446	0.38497E+02
   1223.00    12.381	0.40881E+02
   1224.20    12.294	0.44282E+02
   1225.40    12.268	0.45360E+02
   1226.60    12.192	0.48685E+02
   1227.60    12.151	0.50542E+02
   1228.80    12.136	0.51243E+02
   1230.00    12.103	0.52841E+02
   1231.20    12.051	0.55424E+02
   1232.40    11.975	0.59405E+02
   1233.60    11.950	0.60813E+02
   1234.80    11.925	0.62242E+02
   1236.00    11.896	0.63894E+02
   1237.20    11.834	0.67644E+02
   1238.40    11.822	0.68411E+02
   1239.40    11.856	0.66320E+02
   1240.60    11.843	0.67090E+02
   1241.80    11.831	0.67853E+02
   1243.00    11.807	0.69390E+02
   1244.20    11.778	0.71265E+02
   1245.40    11.780	0.71128E+02
   1246.60    11.772	0.71662E+02
   1247.80    11.771	0.71741E+02
   1249.00    11.789	0.70548E+02
   1250.20    11.782	0.70985E+02
   1251.20    11.778	0.71250E+02
   1252.40    11.768	0.71942E+02
   1253.60    11.759	0.72497E+02
   1254.80    11.747	0.73286E+02
   1256.00    11.798	0.69964E+02
   1257.20    11.768	0.71922E+02
   1258.40    11.731	0.74380E+02
   1259.60    11.711	0.75805E+02
   1260.80    11.781	0.71071E+02
   1262.00    11.774	0.71521E+02
   1263.00    11.770	0.71747E+02
   1264.20    11.764	0.72205E+02
   1265.40    11.728	0.74639E+02
   1266.60    11.738	0.73932E+02
   1267.80    11.707	0.76071E+02
   1269.00    11.743	0.73577E+02
   1270.20    11.719	0.75243E+02
   1271.40    11.717	0.75388E+02
   1272.60    11.725	0.74836E+02
   1273.80    11.730	0.74488E+02
   1274.80    11.770	0.71765E+02
   1276.00    11.756	0.72700E+02
   1277.20    11.733	0.74291E+02
   1278.40    11.719	0.75221E+02
   1279.60    11.701	0.76485E+02
   1280.80    11.722	0.75004E+02
   1282.00    11.732	0.74315E+02
   1283.20    11.715	0.75514E+02
   1284.40    11.727	0.74674E+02
   1285.60    11.759	0.72531E+02
   1286.60    11.743	0.73614E+02
   1287.80    11.704	0.76247E+02
   1289.00    11.732	0.74326E+02
   1290.20    11.723	0.74974E+02
   1291.40    11.786	0.70713E+02
   1292.60    11.705	0.76198E+02
   1293.80    11.675	0.78354E+02
   1295.00    11.734	0.74203E+02
   1296.20    11.664	0.79128E+02
   1297.40    11.691	0.77225E+02
   1298.40    11.743	0.73613E+02
   1299.60    11.750	0.73126E+02
   1300.80    11.769	0.71818E+02
   1302.00    11.728	0.74577E+02
   1303.20    11.827	0.68116E+02
   1304.40    11.821	0.68494E+02
   1305.60    11.775	0.71420E+02
   1306.80    11.797	0.70035E+02
   1308.00    11.817	0.68752E+02
   1309.20    11.749	0.73149E+02
   1310.20    11.751	0.73074E+02
   1311.40    11.788	0.70578E+02
   1312.60    11.770	0.71805E+02
   1313.80    11.746	0.73406E+02
   1315.00    11.779	0.71157E+02
   1316.20    11.791	0.70380E+02
   1317.40    11.772	0.71637E+02
   1318.60    11.794	0.70214E+02
   1319.80    11.805	0.69511E+02
   1320.80    11.839	0.67344E+02
   1322.00    11.829	0.67998E+02
   1323.20    11.832	0.67804E+02
   1324.40    11.821	0.68479E+02
   1325.60    11.834	0.67691E+02
   1326.80    11.824	0.68284E+02
   1328.00    11.773	0.71577E+02
   1329.20    11.762	0.72343E+02
   1330.40    11.810	0.69193E+02
   1331.60    11.821	0.68497E+02
   1332.60    11.859	0.66151E+02
   1333.80    11.823	0.68329E+02
   1335.00    11.861	0.65996E+02
   1336.20    11.832	0.67804E+02
   1337.40    11.841	0.67212E+02
   1338.60    11.860	0.66052E+02
   1339.80    11.829	0.67956E+02
   1341.00    11.819	0.68599E+02
   1342.20    11.870	0.65466E+02
   1343.40    11.872	0.65325E+02
   1344.40    11.815	0.68878E+02
   1345.60    11.825	0.68262E+02
   1346.80    11.857	0.66247E+02
   1348.00    11.880	0.64844E+02
   1349.20    11.854	0.66414E+02
   1350.40    11.867	0.65663E+02
   1351.60    11.870	0.65471E+02
   1352.80    11.855	0.66401E+02
   1354.00    11.862	0.65928E+02
   1355.20    11.883	0.64656E+02
   1356.20    11.854	0.66439E+02
   1357.40    11.885	0.64588E+02
   1358.60    11.893	0.64081E+02
   1359.80    11.886	0.64481E+02
   1361.00    11.868	0.65561E+02
