    971.82     9.400	0.63658E+03
    981.08     9.631	0.51465E+03
    990.34     9.621	0.51950E+03
    999.60     9.603	0.52837E+03
   1008.86     9.724	0.47252E+03
   1018.12     9.663	0.50001E+03
   1027.38     9.707	0.47982E+03
   1036.64     9.685	0.48969E+03
   1045.90     9.458	0.60393E+03
   1055.16     9.407	0.63257E+03
   1064.42     9.499	0.58114E+03
   1073.68     9.571	0.54383E+03
   1082.94     9.782	0.44779E+03
   1092.20     9.938	0.38805E+03
   1101.46     9.762	0.45619E+03
   1110.72     9.546	0.55664E+03
   1119.98     9.636	0.51257E+03
   1129.24     9.721	0.47374E+03
   1138.50     9.616	0.52181E+03
   1147.76     9.757	0.45847E+03
   1155.80     9.665	0.49873E+03
   1157.00     9.679	0.49251E+03
   1158.20     9.732	0.46899E+03
   1159.20     9.680	0.49192E+03
   1160.40     9.646	0.50759E+03
   1161.60     9.588	0.53542E+03
   1162.80     9.606	0.52682E+03
   1164.00     9.566	0.54627E+03
   1165.20     9.608	0.52580E+03
   1166.40     9.611	0.52419E+03
   1167.60     9.608	0.52572E+03
   1168.80     9.626	0.51712E+03
   1169.80     9.629	0.51580E+03
   1171.00     9.623	0.51842E+03
   1172.20     9.626	0.51730E+03
   1173.40     9.663	0.49973E+03
   1174.60     9.608	0.52556E+03
   1175.80     9.647	0.50724E+03
   1177.00     9.636	0.51258E+03
   1178.20     9.673	0.49527E+03
   1179.40     9.649	0.50640E+03
   1180.60     9.654	0.50415E+03
   1181.60     9.655	0.50365E+03
   1182.80     9.626	0.51707E+03
   1184.00     9.683	0.49079E+03
   1185.20     9.717	0.47539E+03
   1186.40     9.660	0.50139E+03
   1187.60     9.696	0.48471E+03
   1188.80     9.726	0.47177E+03
   1190.00     9.696	0.48501E+03
   1191.20     9.699	0.48349E+03
   1192.40     9.701	0.48265E+03
   1193.40     9.777	0.44999E+03
   1194.60     9.797	0.44179E+03
   1195.80     9.821	0.43220E+03
   1197.00     9.834	0.42697E+03
   1198.20     9.785	0.44676E+03
   1199.40     9.881	0.40890E+03
   1200.60     9.949	0.38390E+03
   1201.80     9.877	0.41026E+03
   1203.00     9.824	0.43105E+03
   1204.20     9.814	0.43496E+03
   1205.20     9.838	0.42524E+03
   1206.40     9.793	0.44353E+03
   1207.60    10.002	0.36575E+03
   1208.80    10.134	0.32379E+03
   1210.00    10.166	0.31455E+03
   1211.20    10.273	0.28501E+03
   1212.40    10.544	0.22212E+03
   1213.60    10.725	0.18785E+03
   1214.80    10.894	0.16080E+03
   1216.00    10.931	0.15540E+03
   1217.00    10.886	0.16209E+03
   1218.20    10.737	0.18593E+03
   1219.40    10.396	0.25454E+03
   1220.60    10.255	0.28979E+03
   1221.80    10.033	0.35533E+03
   1223.00     9.888	0.40637E+03
   1224.20     9.822	0.43164E+03
   1225.40     9.808	0.43734E+03
   1226.60     9.746	0.46281E+03
   1227.80     9.713	0.47726E+03
   1228.80     9.734	0.46806E+03
   1230.00     9.741	0.46495E+03
   1231.20     9.770	0.45282E+03
   1232.40     9.737	0.46701E+03
   1233.60     9.821	0.43220E+03
   1234.80     9.710	0.47846E+03
   1236.00     9.698	0.48383E+03
   1237.20     9.820	0.43244E+03
   1238.40     9.760	0.45720E+03
   1239.60     9.756	0.45893E+03
   1240.60     9.817	0.43357E+03
   1241.80     9.846	0.42219E+03
   1243.00     9.811	0.43592E+03
   1244.20     9.814	0.43493E+03
   1245.40     9.785	0.44673E+03
   1246.60     9.760	0.45710E+03
   1247.80     9.769	0.45348E+03
   1249.00     9.786	0.44643E+03
   1250.20     9.811	0.43629E+03
   1251.40     9.880	0.40913E+03
   1252.40     9.849	0.42124E+03
   1253.60     9.879	0.40961E+03
   1254.80     9.846	0.42233E+03
   1256.00     9.867	0.41412E+03
   1257.20     9.935	0.38920E+03
   1258.40     9.927	0.39202E+03
   1259.60     9.898	0.40252E+03
   1260.80     9.843	0.42348E+03
   1262.00     9.852	0.41978E+03
   1263.20     9.809	0.43674E+03
   1264.20     9.850	0.42062E+03
   1265.40     9.828	0.42952E+03
   1266.60     9.768	0.45387E+03
   1267.80     9.805	0.43866E+03
   1269.00     9.789	0.44516E+03
   1270.20     9.789	0.44505E+03
   1271.40     9.770	0.45296E+03
   1272.60     9.751	0.46071E+03
   1273.80     9.729	0.47033E+03
   1275.00     9.800	0.44042E+03
   1276.00     9.760	0.45709E+03
   1277.20     9.757	0.45849E+03
   1278.40     9.770	0.45289E+03
   1279.60     9.758	0.45776E+03
   1280.80     9.795	0.44272E+03
   1282.00     9.768	0.45361E+03
   1283.20     9.838	0.42522E+03
   1284.40     9.804	0.43904E+03
   1285.60     9.806	0.43805E+03
   1286.80     9.866	0.41461E+03
   1287.80     9.825	0.43053E+03
   1289.00     9.758	0.45788E+03
   1290.20     9.792	0.44391E+03
   1291.40     9.792	0.44396E+03
   1292.60     9.759	0.45757E+03
   1293.80     9.780	0.44891E+03
   1295.00     9.702	0.48205E+03
   1296.20     9.733	0.46878E+03
   1297.40     9.746	0.46283E+03
   1298.60     9.837	0.42573E+03
   1299.60     9.855	0.41870E+03
   1300.80     9.856	0.41826E+03
   1302.00     9.810	0.43648E+03
   1303.20     9.830	0.42859E+03
   1304.40     9.889	0.40596E+03
   1305.60     9.764	0.45530E+03
   1306.80     9.783	0.44740E+03
   1308.00     9.830	0.42872E+03
   1309.20     9.764	0.45537E+03
   1310.40     9.710	0.47860E+03
   1311.40     9.828	0.42916E+03
   1312.60     9.802	0.43961E+03
   1313.80     9.791	0.44417E+03
   1315.00     9.783	0.44752E+03
