 3128.7791 13.653  2.1
 3130.8605 13.666  2.1
 3132.9418 13.655  2.1
 3135.0232 13.632  2.1
 3137.1045 13.611  2.1
 3139.1859 13.619  2.1
 3141.2673 13.633  2.1
 3143.3486 13.633  2.1
 3145.4300 13.609  2.1
 3147.5114 13.564  2.1
 3149.5927 13.561  2.1
 3151.6741 13.608  2.1
 3153.7554 13.655  2.1
 3155.8368 13.601  2.1
 3157.9182 13.542  2.1
 3159.9995 13.532  2.1
 3162.0809 13.560  2.1
 3164.1623 13.605  2.1
 3166.2436 13.608  2.1
 3168.3250 13.579  2.1
 3170.4063 13.547  2.1
 3172.4877 13.527  2.1
 3174.5691 13.510  2.1
 3176.6504 13.453  2.1
 3178.7318 13.435  2.1
 3180.8132 13.471  2.1
 3182.8945 13.539  2.1
 3184.9759 13.596  2.1
 3187.0572 13.662  2.1
 3189.1386 13.716  2.1
 3191.2200 13.719  2.1
 3193.3013 13.767  2.1
 3195.3827 13.799  2.1
 3197.4641 13.786  2.1
 3199.5454 13.705  2.1
 3201.6268 13.582  2.1
 3203.7081 13.516  2.1
 3205.7895 13.508  2.1
 3207.8709 13.540  2.1
 3209.9522 13.517  2.1
 3212.0336 13.461  2.1
 3214.1150 13.440  2.1
 3216.1963 13.461  2.1
 3218.2777 13.492  2.1
 3220.3590 13.456  2.1
 3222.4404 13.444  2.1
 3224.5218 13.464  2.1
 3226.6031 13.510  2.1
 3228.6845 13.447  2.1
 3230.7658 13.379  2.1
 3232.8472 13.350  2.1
 3234.9286 13.383  2.1
 3237.0099 13.381  2.1
 3239.0913 13.387  2.1
 3241.1727 13.433  2.1
 3243.2540 13.506  2.1
 3245.3354 13.506  2.1
 3247.4167 13.421  2.1
 3249.4981 13.358  2.1
 3251.5795 13.338  2.1
 3253.6608 13.364  2.1
 3255.7422 13.379  2.1
 3257.8236 13.370  2.1
 3259.9049 13.345  2.1
 3261.9863 13.317  2.1
 3264.0676 13.339  2.1
 3266.1490 13.406  2.1
 3268.2304 13.468  2.1
 3270.3117 13.496  2.1
 3272.3931 13.488  2.1
 3274.4745 13.474  2.1
 3276.5558 13.451  2.1
 3278.6372 13.429  2.1
 3280.7185 13.443  2.1
 3282.7999 13.425  2.1
 3284.8813 13.413  2.1
 3286.9626 13.411  2.1
 3289.0440 13.419  2.1
 3291.1254 13.434  2.1
 3293.2067 13.438  2.1
 3295.2881 13.421  2.1
 3297.3694 13.385  2.1
 3299.4508 13.408  2.1
 3301.5322 13.394  2.1
 3303.6135 13.400  2.1
 3305.6949 13.450  2.1
 3307.7762 13.515  2.1
 3309.8576 13.519  2.1
 3311.9390 13.508  2.1
 3314.0203 13.505  2.1
 3316.1017 13.536  2.1
 3318.1831 13.521  2.1
 3320.2644 13.544  2.1
 3322.3458 13.551  2.1
 3324.4271 13.463  2.1
 3326.5085 13.346  2.1
 3328.5899 13.324  2.1
 3330.6712 13.369  2.1
 3332.7526 13.451  2.1
 3334.8340 13.469  2.1
 3336.9153 13.447  2.1
 3338.9967 13.399  2.1
 3341.0780 13.353  2.1
 3343.1594 13.392  2.1
 3345.2408 13.441  2.1
 3347.3221 13.470  2.1
 3349.4035 13.470  2.1
 3351.4849 13.443  2.1
 3353.5662 13.445  2.1
 3355.6476 13.476  2.1
 3357.7289 13.511  2.1
 3359.8103 13.523  2.1
 3361.8917 13.521  2.1
 3363.9730 13.550  2.1
 3366.0544 13.568  2.1
 3368.1358 13.553  2.1
 3370.2171 13.510  2.1
 3372.2985 13.518  2.1
 3374.3798 13.545  2.1
 3376.4612 13.568  2.1
 3378.5426 13.555  2.1
 3380.6239 13.598  2.1
 3382.7053 13.613  2.1
 3384.7867 13.604  2.1
 3386.8680 13.598  2.1
 3388.9494 13.594  2.1
 3391.0307 13.595  2.1
 3393.1121 13.606  2.1
 3395.1935 13.628  2.1
 3397.2748 13.632  2.1
 3399.3562 13.598  2.1
 3401.4375 13.573  2.1
 3403.5189 13.570  2.1
 3405.6003 13.547  2.1
 3407.6816 13.547  2.1
 3409.7630 13.585  2.1
 3411.8444 13.643  2.1
 3413.9257 13.680  2.1
 3416.0071 13.624  2.1
 3418.0884 13.539  2.1
 3420.1698 13.481  2.1
 3422.2512 13.509  2.1
 3424.3325 13.549  2.1
 3426.4139 13.582  2.1
 3428.4953 13.594  2.1
 3430.5766 13.578  2.1
 3432.6580 13.573  2.1
 3434.7393 13.582  2.1
 3436.8207 13.592  2.1
 3438.9021 13.599  2.1
 3440.9834 13.604  2.1
 3443.0648 13.582  2.1
 3445.1462 13.571  2.1
 3447.2275 13.575  2.1
 3449.3089 13.588  2.1
 3451.3902 13.559  2.1
 3453.4716 13.534  2.1
 3455.5530 13.520  2.1
 3457.6343 13.522  2.1
 3459.7157 13.536  2.1
 3461.7971 13.586  2.1
 3463.8784 13.661  2.1
 3465.9598 13.737  2.1
 3468.0411 13.708  2.1
 3470.1225 13.711  2.1
 3472.2039 13.701  2.1
 3474.2852 13.677  2.1
 3476.3666 13.670  2.1
 3478.4479 13.674  2.1
 3480.5293 13.648  2.1
 3482.6107 13.602  2.1
 3484.6920 13.555  2.1
 3486.7734 13.510  2.1
 3488.8548 13.535  2.1
 3490.9361 13.576  2.1
 3493.0175 13.616  2.1
 3495.0988 13.640  2.1
 3497.1802 13.637  2.1
 3499.2616 13.588  2.1
 3501.3429 13.549  2.1
 3503.4243 13.532  2.1
 3505.5057 13.507  2.1
 3507.5870 13.492  2.1
 3509.6684 13.521  2.1
 3511.7497 13.562  2.1
 3513.8311 13.575  2.1
 3515.9125 13.579  2.1
 3517.9938 13.550  2.1
 3520.0752 13.487  2.1
 3522.1566 13.447  2.1
 3524.2379 13.439  2.1
 3526.3193 13.441  2.1
 3528.4006 13.483  2.1
 3530.4820 13.569  2.1
 3532.5634 13.641  2.1
 3534.6447 13.664  2.1
 3536.7261 13.645  2.1
 3538.8075 13.616  2.1
 3540.8888 13.596  2.1
 3542.9702 13.583  2.1
 3545.0515 13.553  2.1
 3547.1329 13.529  2.1
 3549.2143 13.484  2.1
 3551.2956 13.460  2.1
 3553.3770 13.486  2.1
 3555.4584 13.547  2.1
 3557.5397 13.583  2.1
 3559.6211 13.581  2.1
 3561.7024 13.567  2.1
 3563.7838 13.559  2.1
 3565.8652 13.543  2.1
 3567.9465 13.541  2.1
 3570.0279 13.523  2.1
 3572.1092 13.476  2.1
 3574.1906 13.426  2.1
 3576.2720 13.443  2.1
 3578.3533 13.492  2.1
 3580.4347 13.533  2.1
 3582.5161 13.534  2.1
 3584.5974 13.523  2.1
 3586.6788 13.538  2.1
 3588.7601 13.574  2.1
 3590.8415 13.610  2.1
 3592.9229 13.633  2.1
 3595.0042 13.656  2.1
 3597.0856 13.662  2.1
 3599.1670 13.640  2.1
 3601.2483 13.596  2.1
 3603.3297 13.568  2.1
 3605.4110 13.561  2.1
 3607.4924 13.565  2.1
 3609.5738 13.571  2.1
 3611.6551 13.592  2.1
 3613.7365 13.614  2.1
 3615.8179 13.616  2.1
 3617.8992 13.610  2.1
 3619.9806 13.627  2.1
 3622.0619 13.659  2.1
 3624.1433 13.699  2.1
 3626.2247 13.732  2.1
 3628.3060 13.711  2.1
 3630.3874 13.685  2.1
 3632.4688 13.679  2.1
 3634.5501 13.679  2.1
 3636.6315 13.656  2.1
 3638.7128 13.648  2.1
 3640.7942 13.649  2.1
 3642.8756 13.650  2.1
 3644.9569 13.641  2.1
 3647.0383 13.630  2.1
 3649.1197 13.634  2.1
 3651.2010 13.639  2.1
 3653.2824 13.638  2.1
 3655.3637 13.641  2.1
 3657.4451 13.658  2.1
 3659.5265 13.671  2.1
 3661.6078 13.673  2.1
 3663.6892 13.652  2.1
 3665.7705 13.634  2.1
 3667.8519 13.623  2.1
 3669.9333 13.654  2.1
 3672.0146 13.688  2.1
 3674.0960 13.663  2.1
 3676.1774 13.632  2.1
 3678.2587 13.615  2.1
 3680.3401 13.650  2.1
 3682.4214 13.703  2.1
 3684.5028 13.747  2.1
 3686.5842 13.762  2.1
 3688.6655 13.747  2.1
 3690.7469 13.714  2.1
 3692.8283 13.693  2.1
 3694.9096 13.680  2.1
 3696.9910 13.667  2.1
 3699.0723 13.655  2.1
 3701.1537 13.670  2.1
 3703.2351 13.693  2.1
 3705.3164 13.703  2.1
 3707.3978 13.678  2.1
 3709.4792 13.658  2.1
 3711.5605 13.667  2.1
 3713.6419 13.689  2.1
 3715.7232 13.699  2.1
 3717.8046 13.706  2.1
 3719.8860 13.716  2.1
 3721.9673 13.727  2.1
 3724.0487 13.726  2.1
 3726.1301 13.687  2.1
 3728.2114 13.623  2.1
 3730.2928 13.576  2.1
 3732.3741 13.570  2.1
 3734.4555 13.611  2.1
 3736.5369 13.644  2.1
 3738.6182 13.670  2.1
 3740.6996 13.686  2.1
 3742.7809 13.711  2.1
 3744.8623 13.733  2.1
 3746.9437 13.746  2.1
 3749.0250 13.751  2.1
 3751.1064 13.751  2.1
 3753.1878 13.743  2.1
 3755.2691 13.733  2.1
 3757.3505 13.724  2.1
 3759.4318 13.716  2.1
 3761.5132 13.697  2.1
 3763.5946 13.672  2.1
 3765.6759 13.660  2.1
 3767.7573 13.668  2.1
 3769.8387 13.698  2.1
 3771.9200 13.726  2.1
 3774.0014 13.741  2.1
 3776.0827 13.749  2.1
 3778.1641 13.745  2.1
 3780.2455 13.718  2.1
 3782.3268 13.716  2.1
 3784.4082 13.724  2.1
