 3490.3688 11.422  2.1
 3492.4511 11.406  2.1
 3494.5333 11.377  2.1
 3496.6156 11.384  2.1
 3498.6979 11.400  2.1
 3500.7802 11.408  2.1
 3502.8624 11.398  2.1
 3504.9447 11.391  2.1
 3507.0270 11.428  2.1
 3509.1092 11.453  2.1
 3511.1915 11.445  2.1
 3513.2738 11.400  2.1
 3515.3561 11.392  2.1
 3517.4383 11.391  2.1
 3519.5206 11.384  2.1
 3521.6029 11.354  2.1
 3523.6851 11.323  2.1
 3525.7674 11.326  2.1
 3527.8497 11.350  2.1
 3529.9320 11.375  2.1
 3532.0142 11.390  2.1
 3534.0965 11.405  2.1
 3536.1788 11.412  2.1
 3538.2610 11.406  2.1
 3540.3433 11.399  2.1
 3542.4256 11.400  2.1
 3544.5079 11.404  2.1
 3546.5901 11.407  2.1
 3548.6724 11.382  2.1
 3550.7547 11.385  2.1
 3552.8369 11.385  2.1
 3554.9192 11.379  2.1
 3557.0015 11.390  2.1
 3559.0837 11.417  2.1
 3561.1660 11.433  2.1
 3563.2483 11.431  2.1
 3565.3306 11.408  2.1
 3567.4128 11.373  2.1
 3569.4951 11.376  2.1
 3571.5774 11.390  2.1
 3573.6596 11.384  2.1
 3575.7419 11.363  2.1
 3577.8242 11.376  2.1
 3579.9065 11.409  2.1
 3581.9887 11.447  2.1
 3584.0710 11.450  2.1
 3586.1533 11.422  2.1
 3588.2355 11.405  2.1
 3590.3178 11.406  2.1
 3592.4001 11.385  2.1
 3594.4824 11.375  2.1
 3596.5646 11.388  2.1
 3598.6469 11.412  2.1
 3600.7292 11.416  2.1
 3602.8114 11.438  2.1
 3604.8937 11.452  2.1
 3606.9760 11.456  2.1
 3609.0582 11.456  2.1
 3611.1405 11.468  2.1
 3613.2228 11.477  2.1
 3615.3051 11.475  2.1
 3617.3873 11.454  2.1
 3619.4696 11.414  2.1
 3621.5519 11.412  2.1
 3623.6341 11.425  2.1
 3625.7164 11.443  2.1
 3627.7987 11.471  2.1
 3629.8810 11.472  2.1
 3631.9632 11.452  2.1
 3634.0455 11.427  2.1
 3636.1278 11.441  2.1
 3638.2100 11.432  2.1
 3640.2923 11.432  2.1
 3642.3746 11.444  2.1
 3644.4569 11.462  2.1
 3646.5391 11.460  2.1
 3648.6214 11.471  2.1
 3650.7037 11.479  2.1
 3652.7859 11.463  2.1
 3654.8682 11.449  2.1
 3656.9505 11.438  2.1
 3659.0328 11.445  2.1
 3661.1150 11.473  2.1
 3663.1973 11.455  2.1
 3665.2796 11.415  2.1
 3667.3618 11.393  2.1
 3669.4441 11.407  2.1
 3671.5264 11.430  2.1
 3673.6086 11.487  2.1
 3675.6909 11.496  2.1
 3677.7732 11.456  2.1
 3679.8555 11.425  2.1
 3681.9377 11.436  2.1
 3684.0200 11.451  2.1
 3686.1023 11.466  2.1
 3688.1845 11.487  2.1
 3690.2668 11.445  2.1
 3692.3491 11.434  2.1
 3694.4314 11.445  2.1
 3696.5136 11.466  2.1
 3698.5959 11.464  2.1
 3700.6782 11.466  2.1
 3702.7604 11.457  2.1
 3704.8427 11.430  2.1
 3706.9250 11.418  2.1
 3709.0073 11.420  2.1
 3711.0895 11.424  2.1
 3713.1718 11.426  2.1
 3715.2541 11.440  2.1
 3717.3363 11.437  2.1
 3719.4186 11.441  2.1
 3721.5009 11.453  2.1
 3723.5831 11.470  2.1
 3725.6654 11.478  2.1
 3727.7477 11.489  2.1
 3729.8300 11.490  2.1
 3731.9122 11.464  2.1
 3733.9945 11.451  2.1
 3736.0768 11.456  2.1
 3738.1590 11.463  2.1
 3740.2413 11.459  2.1
 3742.3236 11.452  2.1
 3744.4059 11.462  2.1
 3746.4881 11.477  2.1
 3748.5704 11.489  2.1
 3750.6527 11.486  2.1
 3752.7349 11.494  2.1
 3754.8172 11.499  2.1
 3756.8995 11.493  2.1
 3758.9818 11.470  2.1
 3761.0640 11.452  2.1
 3763.1463 11.467  2.1
 3765.2286 11.503  2.1
 3767.3108 11.527  2.1
 3769.3931 11.484  2.1
 3771.4754 11.469  2.1
 3773.5576 11.469  2.1
 3775.6399 11.463  2.1
 3777.7222 11.450  2.1
 3779.8045 11.453  2.1
 3781.8867 11.457  2.1
 3783.9690 11.454  2.1
 3786.0513 11.461  2.1
 3788.1335 11.456  2.1
 3790.2158 11.457  2.1
 3792.2981 11.472  2.1
 3794.3804 11.506  2.1
 3796.4626 11.504  2.1
 3798.5449 11.497  2.1
 3800.6272 11.301  2.1
 3802.7094 11.331  2.1
 3804.7917 11.426  2.1
 3806.8740 11.503  2.1
 3808.9563 11.497  2.1
 3811.0385 11.452  2.1
 3813.1208 11.434  2.1
 3815.2031 11.453  2.1
 3817.2853 11.482  2.1
 3819.3676 11.476  2.1
 3821.4499 11.467  2.1
 3823.5322 11.480  2.1
 3825.6144 11.509  2.1
 3827.6967 11.513  2.1
 3829.7790 11.481  2.1
 3831.8612 11.447  2.1
 3833.9435 11.435  2.1
 3836.0258 11.474  2.1
 3838.1080 11.515  2.1
 3840.1903 11.531  2.1
 3842.2726 11.516  2.1
 3844.3549 11.487  2.1
 3846.4371 11.460  2.1
 3848.5194 11.448  2.1
 3850.6017 11.446  2.1
 3852.6839 11.447  2.1
 3854.7662 11.442  2.1
 3856.8485 11.436  2.1
 3858.9308 11.424  2.1
 3861.0130 11.400  2.1
 3863.0953 11.401  2.1
 3865.1776 11.420  2.1
 3867.2598 11.420  2.1
 3869.3421 11.407  2.1
 3871.4244 11.396  2.1
 3873.5067 11.439  2.1
 3875.5889 11.502  2.1
 3877.6712 11.567  2.1
 3879.7535 11.606  2.1
 3881.8357 11.623  2.1
 3883.9180 11.626  2.1
 3886.0003 11.627  2.1
 3888.0825 11.622  2.1
 3890.1648 11.595  2.1
 3892.2471 11.563  2.1
 3894.3294 11.497  2.1
 3896.4116 11.410  2.1
 3898.4939 11.359  2.1
 3900.5762 11.389  2.1
 3902.6584 11.433  2.1
 3904.7407 11.452  2.1
 3906.8230 11.443  2.1
 3908.9053 11.434  2.1
 3910.9875 11.431  2.1
 3913.0698 11.429  2.1
 3915.1521 11.430  2.1
 3917.2343 11.414  2.1
 3919.3166 11.410  2.1
 3921.3989 11.399  2.1
 3923.4812 11.383  2.1
 3925.5634 11.368  2.1
 3927.6457 11.364  2.1
 3929.7280 11.363  2.1
 3931.8102 11.377  2.1
 3933.8925 11.414  2.1
 3935.9748 11.444  2.1
 3938.0571 11.457  2.1
 3940.1393 11.460  2.1
 3942.2216 11.476  2.1
 3944.3039 11.496  2.1
 3946.3861 11.528  2.1
 3948.4684 11.534  2.1
 3950.5507 11.513  2.1
 3952.6329 11.494  2.1
 3954.7152 11.519  2.1
 3956.7975 11.573  2.1
 3958.8798 11.642  2.1
 3960.9620 11.703  2.1
 3963.0443 11.725  2.1
 3965.1266 11.731  2.1
 3967.2088 11.740  2.1
 3969.2911 11.766  2.1
 3971.3734 11.788  2.1
 3973.4557 11.797  2.1
 3975.5379 11.754  2.1
 3977.6202 11.669  2.1
 3979.7025 11.584  2.1
 3981.7847 11.546  2.1
 3983.8670 11.534  2.1
 3985.9493 11.515  2.1
 3988.0316 11.495  2.1
 3990.1138 11.468  2.1
 3992.1961 11.455  2.1
 3994.2784 11.445  2.1
 3996.3606 11.437  2.1
 3998.4429 11.408  2.1
 4000.5252 11.380  2.1
 4002.6074 11.362  2.1
 4004.6897 11.336  2.1
 4006.7720 11.302  2.1
 4008.8543 11.287  2.1
 4010.9365 11.281  2.1
 4013.0188 11.270  2.1
 4015.1011 11.262  2.1
 4017.1833 11.254  2.1
 4019.2656 11.255  2.1
 4021.3479 11.268  2.1
 4023.4302 11.294  2.1
 4025.5124 11.298  2.1
 4027.5947 11.273  2.1
 4029.6770 11.226  2.1
 4031.7592 11.192  2.1
 4033.8415 11.189  2.1
 4035.9238 11.209  2.1
 4038.0061 11.227  2.1
 4040.0883 11.225  2.1
 4042.1706 11.236  2.1
 4044.2529 11.254  2.1
 4046.3351 11.267  2.1
 4048.4174 11.263  2.1
 4050.4997 11.265  2.1
 4052.5820 11.262  2.1
 4054.6642 11.277  2.1
 4056.7465 11.308  2.1
 4058.8288 11.326  2.1
 4060.9110 11.318  2.1
 4062.9933 11.318  2.1
 4065.0756 11.325  2.1
 4067.1578 11.354  2.1
 4069.2401 11.398  2.1
 4071.3224 11.437  2.1
 4073.4047 11.460  2.1
 4075.4869 11.463  2.1
 4077.5692 11.475  2.1
 4079.6515 11.497  2.1
 4081.7337 11.532  2.1
 4083.8160 11.563  2.1
 4085.8983 11.600  2.1
 4087.9806 11.631  2.1
 4090.0628 11.652  2.1
 4092.1451 11.683  2.1
 4094.2274 11.751  2.1
 4096.3096 11.820  2.1
 4098.3919 11.864  2.1
 4100.4742 11.871  2.1
 4102.5565 11.848  2.1
 4104.6387 11.833  2.1
 4106.7210 11.819  2.1
 4108.8033 11.790  2.1
 4110.8855 11.734  2.1
 4112.9678 11.687  2.1
 4115.0501 11.648  2.1
 4117.1323 11.611  2.1
 4119.2146 11.577  2.1
 4121.2969 11.541  2.1
 4123.3792 11.500  2.1
 4125.4614 11.458  2.1
 4127.5437 11.437  2.1
 4129.6260 11.410  2.1
 4131.7082 11.390  2.1
 4133.7905 11.373  2.1
 4135.8728 11.358  2.1
 4137.9551 11.338  2.1
 4140.0373 11.345  2.1
 4142.1196 11.365  2.1
 4144.2019 11.368  2.1
 4146.2841 11.333  2.1
 4148.3664 11.293  2.1
 4150.4487 11.272  2.1
 4152.5310 11.269  2.1
 4154.6132 11.286  2.1
 4156.6955 11.305  2.1
 4158.7778 11.303  2.1
 4160.8600 11.281  2.1
 4162.9423 11.266  2.1
 4165.0246 11.253  2.1
 4167.1068 11.236  2.1
 4169.1891 11.218  2.1
 4171.2714 11.212  2.1
 4173.3537 11.208  2.1
 4175.4359 11.208  2.1
 4177.5182 11.210  2.1
 4179.6005 11.200  2.1
 4181.6827 11.193  2.1
 4183.7650 11.188  2.1
 4185.8473 11.193  2.1
 4187.9296 11.201  2.1
 4190.0118 11.210  2.1
 4192.0941 11.203  2.1
 4194.1764 11.200  2.1
 4196.2586 11.197  2.1
 4198.3409 11.194  2.1
 4200.4232 11.187  2.1
 4202.5055 11.190  2.1
 4204.5877 11.201  2.1
 4206.6700 11.208  2.1
 4208.7523 11.205  2.1
 4210.8345 11.206  2.1
 4212.9168 11.212  2.1
 4214.9991 11.201  2.1
 4217.0814 11.191  2.1
 4219.1636 11.195  2.1
 4221.2459 11.208  2.1
 4223.3282 11.214  2.1
 4225.4104 11.201  2.1
 4227.4927 11.192  2.1
 4229.5750 11.188  2.1
 4231.6572 11.195  2.1
 4233.7395 11.207  2.1
 4235.8218 11.210  2.1
 4237.9041 11.204  2.1
 4239.9863 11.198  2.1
 4242.0686 11.205  2.1
 4244.1509 11.228  2.1
 4246.2331 11.242  2.1
 4248.3154 11.237  2.1
 4250.3977 11.225  2.1
 4252.4800 11.246  2.1
 4254.5622 11.265  2.1
 4256.6445 11.271  2.1
 4258.7268 11.265  2.1
 4260.8090 11.267  2.1
 4262.8913 11.268  2.1
 4264.9736 11.273  2.1
 4267.0559 11.284  2.1
 4269.1381 11.299  2.1
 4271.2204 11.300  2.1
 4273.3027 11.290  2.1
 4275.3849 11.278  2.1
 4277.4672 11.274  2.1
 4279.5495 11.289  2.1
 4281.6317 11.306  2.1
 4283.7140 11.313  2.1
 4285.7963 11.303  2.1
 4287.8786 11.309  2.1
 4289.9608 11.324  2.1
 4292.0431 11.335  2.1
 4294.1254 11.343  2.1
 4296.2076 11.367  2.1
 4298.2899 11.391  2.1
 4300.3722 11.408  2.1
 4302.4545 11.422  2.1
 4304.5367 11.446  2.1
 4306.6190 11.472  2.1
 4308.7013 11.495  2.1
 4310.7835 11.515  2.1
 4312.8658 11.527  2.1
 4314.9481 11.541  2.1
 4317.0304 11.552  2.1
 4319.1126 11.571  2.1
 4321.1949 11.616  2.1
 4323.2772 11.674  2.1
 4325.3594 11.720  2.1
 4327.4417 11.755  2.1
 4329.5240 11.791  2.1
 4331.6063 11.841  2.1
 4333.6885 11.894  2.1
 4335.7708 11.940  2.1
 4337.8531 11.961  2.1
 4339.9353 11.948  2.1
 4342.0176 11.932  2.1
 4344.0999 11.921  2.1
 4346.1821 11.900  2.1
 4348.2644 11.848  2.1
 4350.3467 11.797  2.1
 4352.4290 11.749  2.1
 4354.5112 11.706  2.1
 4356.5935 11.659  2.1
 4358.6758 11.625  2.1
 4360.7580 11.590  2.1
 4362.8403 11.554  2.1
 4364.9226 11.531  2.1
 4367.0049 11.529  2.1
 4369.0871 11.520  2.1
 4371.1694 11.497  2.1
 4373.2517 11.471  2.1
 4375.3339 11.450  2.1
 4377.4162 11.434  2.1
 4379.4985 11.423  2.1
 4381.5808 11.416  2.1
 4383.6630 11.387  2.1
 4385.7453 11.366  2.1
 4387.8276 11.353  2.1
 4389.9098 11.348  2.1
 4391.9921 11.339  2.1
 4394.0744 11.344  2.1
 4396.1566 11.345  2.1
 4398.2389 11.340  2.1
 4400.3212 11.328  2.1
 4402.4035 11.315  2.1
 4404.4857 11.305  2.1
 4406.5680 11.302  2.1
 4408.6503 11.304  2.1
 4410.7325 11.300  2.1
 4412.8148 11.290  2.1
 4414.8971 11.279  2.1
 4416.9794 11.279  2.1
 4419.0616 11.270  2.1
 4421.1439 11.267  2.1
 4423.2262 11.271  2.1
 4425.3084 11.279  2.1
 4427.3907 11.265  2.1
 4429.4730 11.253  2.1
 4431.5553 11.249  2.1
 4433.6375 11.258  2.1
 4435.7198 11.273  2.1
 4437.8021 11.283  2.1
 4439.8843 11.285  2.1
 4441.9666 11.278  2.1
 4444.0489 11.273  2.1
 4446.1312 11.274  2.1
 4448.2134 11.277  2.1
 4450.2957 11.279  2.1
 4452.3780 11.281  2.1
 4454.4602 11.272  2.1
 4456.5425 11.265  2.1
 4458.6248 11.261  2.1
 4460.7070 11.257  2.1
 4462.7893 11.241  2.1
 4464.8716 11.239  2.1
 4466.9539 11.245  2.1
 4469.0361 11.240  2.1
 4471.1184 11.230  2.1
 4473.2007 11.244  2.1
 4475.2829 11.266  2.1
 4477.3652 11.282  2.1
 4479.4475 11.287  2.1
 4481.5298 11.281  2.1
 4483.6120 11.263  2.1
 4485.6943 11.244  2.1
 4487.7766 11.251  2.1
 4489.8588 11.260  2.1
 4491.9411 11.260  2.1
 4494.0234 11.254  2.1
 4496.1057 11.260  2.1
 4498.1879 11.263  2.1
 4500.2702 11.265  2.1
 4502.3525 11.271  2.1
 4504.4347 11.279  2.1
 4506.5170 11.268  2.1
 4508.5993 11.259  2.1
 4510.6815 11.258  2.1
 4512.7638 11.267  2.1
 4514.8461 11.285  2.1
 4516.9284 11.289  2.1
 4519.0106 11.281  2.1
 4521.0929 11.265  2.1
 4523.1752 11.257  2.1
 4525.2574 11.251  2.1
 4527.3397 11.250  2.1
 4529.4220 11.252  2.1
 4531.5043 11.254  2.1
 4533.5865 11.244  2.1
 4535.6688 11.239  2.1
 4537.7511 11.237  2.1
 4539.8333 11.230  2.1
 4541.9156 11.228  2.1
 4543.9979 11.236  2.1
 4546.0802 11.244  2.1
 4548.1624 11.252  2.1
 4550.2447 11.263  2.1
 4552.3270 11.268  2.1
 4554.4092 11.264  2.1
 4556.4915 11.250  2.1
 4558.5738 11.248  2.1
 4560.6561 11.260  2.1
 4562.7383 11.265  2.1
 4564.8206 11.260  2.1
 4566.9029 11.262  2.1
 4568.9851 11.263  2.1
 4571.0674 11.263  2.1
 4573.1497 11.265  2.1
 4575.2319 11.268  2.1
 4577.3142 11.265  2.1
 4579.3965 11.264  2.1
 4581.4788 11.262  2.1
 4583.5610 11.250  2.1
 4585.6433 11.240  2.1
 4587.7256 11.236  2.1
 4589.8078 11.243  2.1
 4591.8901 11.256  2.1
 4593.9724 11.285  2.1
 4596.0547 11.294  2.1
 4598.1369 11.294  2.1
 4600.2192 11.285  2.1
 4602.3015 11.269  2.1
 4604.3837 11.260  2.1
 4606.4660 11.260  2.1
 4608.5483 11.263  2.1
 4610.6306 11.264  2.1
 4612.7128 11.265  2.1
 4614.7951 11.272  2.1
 4616.8774 11.284  2.1
 4618.9596 11.290  2.1
 4621.0419 11.282  2.1
 4623.1242 11.268  2.1
 4625.2064 11.255  2.1
 4627.2887 11.249  2.1
 4629.3710 11.262  2.1
 4631.4533 11.266  2.1
 4633.5355 11.270  2.1
 4635.6178 11.279  2.1
 4637.7001 11.295  2.1
 4639.7823 11.298  2.1
 4641.8646 11.294  2.1
 4643.9469 11.294  2.1
 4646.0292 11.302  2.1
 4648.1114 11.299  2.1
 4650.1937 11.299  2.1
 4652.2760 11.303  2.1
 4654.3582 11.301  2.1
 4656.4405 11.288  2.1
 4658.5228 11.280  2.1
 4660.6051 11.275  2.1
 4662.6873 11.270  2.1
 4664.7696 11.270  2.1
 4666.8519 11.265  2.1
 4668.9341 11.256  2.1
 4671.0164 11.244  2.1
 4673.0987 11.252  2.1
 4675.1809 11.263  2.1
 4677.2632 11.267  2.1
 4679.3455 11.263  2.1
 4681.4278 11.260  2.1
 4683.5100 11.258  2.1
 4685.5923 11.265  2.1
 4687.6746 11.276  2.1
 4689.7568 11.285  2.1
 4691.8391 11.293  2.1
 4693.9214 11.289  2.1
 4696.0037 11.279  2.1
 4698.0859 11.272  2.1
 4700.1682 11.284  2.1
 4702.2505 11.300  2.1
 4704.3327 11.311  2.1
 4706.4150 11.307  2.1
 4708.4973 11.293  2.1
 4710.5796 11.289  2.1
 4712.6618 11.293  2.1
 4714.7441 11.313  2.1
 4716.8264 11.339  2.1
 4718.9086 11.341  2.1
 4720.9909 11.326  2.1
 4723.0732 11.313  2.1
 4725.1555 11.313  2.1
 4727.2377 11.319  2.1
 4729.3200 11.324  2.1
 4731.4023 11.325  2.1
 4733.4845 11.322  2.1
 4735.5668 11.337  2.1
 4737.6491 11.342  2.1
 4739.7313 11.338  2.1
 4741.8136 11.330  2.1
 4743.8959 11.338  2.1
 4745.9782 11.340  2.1
 4748.0604 11.342  2.1
 4750.1427 11.347  2.1
 4752.2250 11.370  2.1
 4754.3072 11.380  2.1
 4756.3895 11.374  2.1
 4758.4718 11.363  2.1
 4760.5541 11.368  2.1
 4762.6363 11.377  2.1
 4764.7186 11.377  2.1
 4766.8009 11.373  2.1
 4768.8831 11.371  2.1
 4770.9654 11.387  2.1
 4773.0477 11.400  2.1
 4775.1300 11.409  2.1
 4777.2122 11.412  2.1
 4779.2945 11.419  2.1
 4781.3768 11.420  2.1
 4783.4590 11.421  2.1
 4785.5413 11.430  2.1
 4787.6236 11.438  2.1
 4789.7058 11.439  2.1
 4791.7881 11.435  2.1
 4793.8704 11.443  2.1
 4795.9527 11.441  2.1
 4798.0349 11.429  2.1
 4800.1172 11.423  2.1
 4802.1995 11.435  2.1
 4804.2817 11.451  2.1
 4806.3640 11.472  2.1
 4808.4463 11.490  2.1
 4810.5286 11.501  2.1
 4812.6108 11.495  2.1
 4814.6931 11.501  2.1
 4816.7754 11.516  2.1
 4818.8576 11.536  2.1
 4820.9399 11.548  2.1
 4823.0222 11.560  2.1
 4825.1045 11.574  2.1
 4827.1867 11.589  2.1
 4829.2690 11.600  2.1
 4831.3513 11.615  2.1
 4833.4335 11.642  2.1
 4835.5158 11.671  2.1
 4837.5981 11.700  2.1
 4839.6804 11.714  2.1
 4841.7626 11.735  2.1
 4843.8449 11.762  2.1
 4845.9272 11.797  2.1
 4848.0094 11.838  2.1
 4850.0917 11.889  2.1
 4852.1740 11.930  2.1
 4854.2562 11.966  2.1
 4856.3385 12.004  2.1
 4858.4208 12.038  2.1
 4860.5031 12.046  2.1
 4862.5853 12.037  2.1
 4864.6676 12.024  2.1
 4866.7499 12.011  2.1
 4868.8321 11.979  2.1
 4870.9144 11.933  2.1
 4872.9967 11.889  2.1
 4875.0790 11.840  2.1
 4877.1612 11.808  2.1
 4879.2435 11.777  2.1
 4881.3258 11.750  2.1
 4883.4080 11.731  2.1
 4885.4903 11.719  2.1
 4887.5726 11.700  2.1
 4889.6549 11.685  2.1
 4891.7371 11.673  2.1
 4893.8194 11.664  2.1
 4895.9017 11.643  2.1
 4897.9839 11.613  2.1
 4900.0662 11.593  2.1
 4902.1485 11.584  2.1
 4904.2307 11.578  2.1
 4906.3130 11.570  2.1
 4908.3953 11.572  2.1
 4910.4776 11.558  2.1
 4912.5598 11.546  2.1
 4914.6421 11.540  2.1
 4916.7244 11.534  2.1
 4918.8066 11.528  2.1
 4920.8889 11.520  2.1
 4922.9712 11.505  2.1
 4925.0535 11.484  2.1
 4927.1357 11.480  2.1
 4929.2180 11.478  2.1
 4931.3003 11.476  2.1
 4933.3825 11.472  2.1
 4935.4648 11.466  2.1
 4937.5471 11.452  2.1
 4939.6294 11.449  2.1
 4941.7116 11.458  2.1
 4943.7939 11.476  2.1
 4945.8762 11.485  2.1
 4947.9584 11.486  2.1
 4950.0407 11.485  2.1
 4952.1230 11.482  2.1
 4954.2053 11.493  2.1
 4956.2875 11.492  2.1
 4958.3698 11.482  2.1
 4960.4521 11.465  2.1
 4962.5343 11.469  2.1
 4964.6166 11.454  2.1
 4966.6989 11.442  2.1
 4968.7811 11.436  2.1
 4970.8634 11.444  2.1
 4972.9457 11.441  2.1
 4975.0280 11.435  2.1
 4977.1102 11.432  2.1
 4979.1925 11.441  2.1
 4981.2748 11.452  2.1
 4983.3570 11.453  2.1
 4985.4393 11.447  2.1
 4987.5216 11.429  2.1
 4989.6039 11.424  2.1
 4991.6861 11.419  2.1
 4993.7684 11.427  2.1
 4995.8507 11.436  2.1
 4997.9329 11.452  2.1
 5000.0152 11.454  2.1
 5002.0975 11.449  2.1
 5004.1798 11.448  2.1
 5006.2620 11.462  2.1
 5008.3443 11.467  2.1
 5010.4266 11.459  2.1
 5012.5088 11.447  2.1
 5014.5911 11.444  2.1
 5016.6734 11.443  2.1
 5018.7556 11.437  2.1
 5020.8379 11.431  2.1
 5022.9202 11.430  2.1
 5025.0025 11.446  2.1
 5027.0847 11.453  2.1
 5029.1670 11.457  2.1
 5031.2493 11.462  2.1
 5033.3315 11.464  2.1
 5035.4138 11.461  2.1
 5037.4961 11.457  2.1
 5039.5784 11.453  2.1
 5041.6606 11.446  2.1
 5043.7429 11.448  2.1
 5045.8252 11.458  2.1
 5047.9074 11.474  2.1
 5049.9897 11.482  2.1
 5052.0720 11.496  2.1
 5054.1543 11.501  2.1
 5056.2365 11.492  2.1
 5058.3188 11.467  2.1
 5060.4011 11.457  2.1
 5062.4833 11.461  2.1
 5064.5656 11.470  2.1
 5066.6479 11.461  2.1
