3049.24	12.19	3
3050.61	12.19	3
3051.98	12.194	3
3053.35	12.193	3
3054.72	12.193	3
3056.09	12.195	3
3057.46	12.199	3
3058.83	12.196	3
3060.2	12.197	3
3061.57	12.2	3
3062.94	12.199	3
3064.31	12.195	3
3065.55	12.189	3
3068.29	12.193	3
3071.04	12.206	3
3073.78	12.198	3
3076.53	12.196	3
3079.28	12.207	3
3082.02	12.204	3
3084.77	12.205	3
3087.51	12.211	3
3090.26	12.211	3
3093.01	12.208	3
3095.75	12.214	3
3098.5	12.212	3
3101.25	12.214	3
3103.99	12.216	3
3106.74	12.22	3
3109.49	12.227	3
3112.23	12.224	3
3114.98	12.219	3
3117.72	12.22	3
3120.47	12.228	3
3123.22	12.227	3
3125.96	12.226	3
3128.71	12.228	3
3131.46	12.232	3
3134.2	12.235	3
3136.95	12.233	3
3139.7	12.239	3
3142.44	12.245	3
3145.19	12.239	3
3147.94	12.241	3
3150.68	12.241	3
3153.43	12.246	3
3156.18	12.252	3
3158.92	12.242	3
3161.67	12.239	3
3164.42	12.237	3
3167.16	12.242	3
3169.91	12.25	3
3172.66	12.253	3
3175.4	12.257	3
3178.15	12.261	3
3180.9	12.259	3
3183.64	12.264	3
3186.39	12.26	3
3189.14	12.266	3
3191.88	12.261	3
3194.63	12.262	3
3197.38	12.264	3
3200.12	12.26	3
3202.87	12.263	3
3205.62	12.261	3
3208.37	12.271	3
3211.11	12.274	3
3213.86	12.275	3
3216.61	12.277	3
3219.35	12.279	3
3222.1	12.282	3
3224.85	12.28	3
3227.6	12.283	3
3230.34	12.277	3
3233.09	12.282	3
3235.84	12.279	3
3238.58	12.28	3
3241.33	12.284	3
3244.08	12.285	3
3246.83	12.291	3
3249.57	12.29	3
3252.32	12.294	3
3255.07	12.3	3
3257.82	12.297	3
3260.56	12.296	3
3263.31	12.299	3
3266.06	12.3	3
3268.81	12.302	3
3271.55	12.307	3
3274.3	12.3	3
3277.05	12.303	3
3279.8	12.308	3
3282.54	12.309	3
3285.29	12.312	3
3288.04	12.308	3
3290.79	12.313	3
3293.53	12.309	3
3296.28	12.315	3
3299.03	12.314	3
3301.78	12.316	3
3304.52	12.317	3
3307.27	12.33	3
3310.02	12.324	3
3312.77	12.321	3
3315.52	12.319	3
3318.26	12.326	3
3321.01	12.336	3
3323.76	12.328	3
3326.51	12.327	3
3329.25	12.327	3
