3481.59765625 14.53 2.8
3484.42731165886 14.54 2.8
3487.25696706772 14.74 2.8
3490.08662247658 14.67 2.8
3492.91627788544 14.64 2.8
3495.7459332943 14.61 2.8
3498.57558870316 14.54 2.8
3501.40524411202 14.68 2.8
3504.23489952088 14.63 2.8
3507.06455492974 14.49 2.8
3509.89421033859 14.70 2.8
3512.72386574745 14.54 2.8
3515.55352115631 14.56 2.8
3518.38317656517 14.59 2.8
3521.21283197403 14.63 2.8
3524.04248738289 14.55 2.8
3526.87214279175 14.61 2.8
3529.70179820061 14.53 2.8
3532.53145360947 14.59 2.8
3535.36110901833 14.67 2.8
3538.19076442719 14.48 2.8
3541.02041983605 14.58 2.8
3543.85007524491 14.51 2.8
3546.67973065377 14.49 2.8
3549.50938606262 14.47 2.8
3552.33904147148 14.50 2.8
3555.16869688034 14.51 2.8
3557.9983522892 14.55 2.8
3560.82800769806 14.59 2.8
3563.65766310692 14.52 2.8
3566.48731851578 14.55 2.8
3569.31697392464 14.57 2.8
3572.1466293335 14.55 2.8
3574.97628474236 14.66 2.8
3577.80594015122 14.62 2.8
3580.63559556008 14.58 2.8
3583.46525096894 14.70 2.8
3586.2949063778 14.70 2.8
3589.12456178665 14.61 2.8
3591.95421719551 14.61 2.8
3594.78387260437 14.66 2.8
3597.61352801323 14.61 2.8
3600.44318342209 14.60 2.8
3603.27283883095 14.62 2.8
3606.10249423981 14.58 2.8
3608.93214964867 14.60 2.8
3611.76180505753 14.67 2.8
3614.59146046639 14.60 2.8
3617.42111587525 14.60 2.8
3620.25077128411 14.62 2.8
3623.08042669297 14.59 2.8
3625.91008210182 14.53 2.8
3628.73973751068 14.54 2.8
3631.56939291954 14.50 2.8
3634.3990483284 14.47 2.8
3637.22870373726 14.47 2.8
3640.05835914612 14.52 2.8
3642.88801455498 14.57 2.8
3645.71766996384 14.51 2.8
3648.5473253727 14.52 2.8
3651.37698078156 14.43 2.8
3654.20663619042 14.41 2.8
3657.03629159928 14.38 2.8
3659.86594700814 14.41 2.8
3662.695602417 14.42 2.8
3665.52525782585 14.37 2.8
3668.35491323471 14.35 2.8
3671.18456864357 14.39 2.8
3674.01422405243 14.44 2.8
3676.84387946129 14.35 2.8
3679.67353487015 14.39 2.8
3682.50319027901 14.42 2.8
3685.33284568787 14.40 2.8
3688.16250109673 14.35 2.8
3690.99215650559 14.39 2.8
3693.82181191445 14.35 2.8
