3200	12.68	3200	12.68
3250	12.64	3220.08397725069	12.6638655899652
3300	12.63	3240.16795450137	12.6478216219498
3350	12.58	3260.25193175206	12.6378681687773
3400	12.59	3280.33590900275	12.6338135037421
3450	12.6	3300.41988625344	12.6295768992346
3500	12.6	3320.50386350412	12.6094031367433
3571	12.63	3340.58784075481	12.5893536559269
3636	12.62	3360.6718180055	12.5819577751755
3704	12.63	3380.75579525619	12.5859003496837
3862	12.38	3400.83977250687	12.5901510532084
4036	12.39	3420.92374975756	12.593933928958
4167	12.39	3441.00772700825	12.5980484281738
4255	12.42	3461.09170425894	12.59988390051
4464	12.46	3481.17568150962	12.5998415138956
4566	12.44	3501.25965876031	12.6119134102516
4785	12.46	3521.343636011	12.5894040240359
5000	12.58	3541.42761326169	12.6115087889318
5263	12.53	3561.51159051237	12.5801055741984
5556	12.59	3581.59556776306	12.6638496329466
5840	12.64	3601.67954501375	12.5949283574809
6056	12.68	3621.76352226444	12.5963990834984
6436	12.76	3641.84749951512	12.6338502440072
6790	12.8	3661.93147676581	12.6152776072
7100	12.84	3682.0154540165	12.6317587825982
7550	12.92	3702.09943126719	12.6253172684767
7780	12.93	3722.18340851787	12.5658851512544
8090	13.01	3742.26738576856	12.5677497918957
8370	13.08	3762.35136301925	12.4811841168403
8470	13.1114735911208	3782.43534026994	12.4130046886462
8570	13.1038408983951	3802.51931752062	12.5324851383753
8670	13.1445756071832	3822.60329477131	12.4222938096691
8770	13.1773437879029	3842.687272022	12.5360693230053
8870	13.1783465110234	3862.77124927269	12.3981263838079
8970	13.1945953921383	3882.85522652337	12.5505418135595
		3902.93920377406	12.4281747581971
		3923.02318102475	12.4343456723281
		3943.10715827544	12.4059652752337
		3963.19113552612	12.465082644673
		3983.27511277681	12.4282930808363
		4003.3590900275	12.3815602808276
		4023.44306727819	12.4108986932891
		4043.52704452887	12.3326311649142
		4063.61102177956	12.3577709191231
		4083.69499903025	12.3838209199887
		4103.77897628093	12.5441723581476
		4123.86295353162	12.3951158891352
		4143.94693078231	12.4377215035869
		4164.030908033	12.4197649577176
		4184.11488528368	12.4181986130851
		4204.19886253437	12.4040541360629
		4224.28283978506	12.4178459088775
		4244.36681703574	12.420924382802
		4264.45079428643	12.4198498451191
		4284.53477153712	12.3884809755004
		4304.6187487878	12.3946023444886
		4324.70272603849	12.417601742389
		4344.78670328918	12.5933717675461
		4364.87068053987	12.4016611779692
		4384.95465779055	12.440279142651
		4405.03863504124	12.4019726708454
		4425.12261229193	12.4306405069484
		4445.20658954261	12.4272113513209
		4465.2905667933	12.4327481918228
		4485.37454404399	12.4487761352457
		4505.45852129467	12.3933707320619
		4525.54249854536	12.4149315100237
		4545.62647579605	12.4117885183715
		4565.71045304674	12.4369012112021
		4585.79443029742	12.4360727429323
		4605.87840754811	12.4599304819146
		4625.9623847988	12.4791734567391
		4646.04636204948	12.4679920157844
		4666.13033930017	12.4439468871134
		4686.21431655086	12.4487813409974
		4706.29829380154	12.4501150413384
		4726.38227105223	12.4564944913402
		4746.46624830292	12.4681048700761
		4766.5502255536	12.4746272267526
		4786.63420280429	12.4644171855054
		4806.71818005498	12.4701036885303
		4826.80215730567	12.4818629005044
		4846.88613455635	12.5193264646311
		4866.97011180704	12.6745518023247
		4887.05408905773	12.5052208163404
		4907.13806630841	12.5101349526915
		4927.2220435591	12.5712355685193
		4947.30602080979	12.4902205932546
		4967.38999806047	12.5203232524186
		4987.47397531116	12.5164255058213
		5007.55795256185	12.5461345741892
		5027.64192981254	12.5373741066842
		5047.72590706322	12.5359887543129
		5067.80988431391	12.5075213207945
		5087.8938615646	12.5049356295119
		5107.97783881528	12.5052975309684
		5128.06181606597	12.5541276886353
		5148.14579331666	12.5454005848277
		5168.22977056734	12.5126441469298
		5188.31374781803	12.5208046633622
		5208.39772506872	12.5223865785325
		5228.48170231941	12.5300912016175
		5248.56567957009	12.5375673325504
		5268.64965682078	12.5548505654537
		5288.73363407147	12.5346000390623
		5308.81761132215	12.5555857051346
		5328.90158857284	12.5390839231428
		5348.98556582353	12.5515479390337
		5369.06954307421	12.5361434214664
		5389.1535203249	12.572145415138
