3200 1.75065 0
3205 1.90836 0
3210 2.1148 0
3215 2.31168 0
3220 2.49975 0
3225 2.68507 0
3230 2.8596 0
3235 3.02657 0
3240 3.17364 0
3245 3.30216 0
3250 3.4141 0
3255 3.49471 0
3260 3.56416 0
3265 3.61413 0
3270 3.65009 0
3275 3.66392 0
3280 3.66469 0
3285 3.65277 0
3290 3.6272 0
3295 3.58419 0
3300 3.52417 0
3305 3.45947 0
3310 3.39025 0
3315 3.32127 0
3320 3.25523 0
3325 3.19242 0
3330 3.1311 0
3335 3.07267 0
3340 3.01783 0
3345 2.96588 0
3350 2.91496 0
3355 2.8667 0
3360 2.81728 0
3365 2.7628 0
3370 2.71782 0
3375 2.68015 0
3380 2.6498 0
3385 2.62788 0
3390 2.61644 0
3395 2.61178 0
3400 2.61276 0
3405 2.61584 0
3410 2.62162 0
3415 2.62964 0
3420 2.6432 0
3425 2.65475 0
3430 2.6654 0
3435 2.67326 0
3440 2.68076 0
3445 2.68717 0
3450 2.69261 0
3455 2.69604 0
3460 2.69842 0
3465 2.70004 0
3470 2.70055 0
3475 2.69922 0
3480 2.6979 0
3485 2.69556 0
3490 2.69192 0
3495 2.6879 0
3500 2.68352 0
3505 2.67885 0
3510 2.67403 0
3515 2.66903 0
3520 2.66394 0
3525 2.65881 0
3530 2.65365 0
3535 2.64862 0
3540 2.64385 0
3545 2.63973 0
3550 2.63569 0
3555 2.63169 0
3560 2.62767 0
3565 2.62371 0
3570 2.61978 0
3575 2.61589 0
3580 2.61202 0
3585 2.60826 0
3590 2.60453 0
3595 2.60089 0
3600 2.59773 0
3605 2.59461 0
3610 2.59182 0
3615 2.58932 0
3620 2.58705 0
3625 2.58479 0
3630 2.58253 0
3635 2.58028 0
3640 2.57802 0
3645 2.57577 0
3650 2.57353 0
3655 2.57128 0
3660 2.56901 0
3665 2.56669 0
3670 2.56434 0
3675 2.56195 0
3680 2.55953 0
3685 2.55708 0
3690 2.55461 0
3695 2.55211 0
3700 2.54959 0
3705 2.54706 0
3710 2.54452 0
3715 2.54196 0
3720 2.5394 0
3725 2.53683 0
3730 2.53426 0
3735 2.53168 0
3740 2.52911 0
3745 2.52655 0
3750 2.52399 0
3755 2.52143 0
3760 2.51888 0
3765 2.51633 0
3770 2.51379 0
3775 2.51121 0
3780 2.5086 0
3785 2.50596 0
3790 2.50329 0
3795 2.50059 0
3800 2.49787 0
3805 2.49512 0
3810 2.49237 0
3815 2.48959 0
3820 2.4868 0
3825 2.48401 0
3830 2.4812 0
3835 2.47839 0
3840 2.47558 0
3845 2.47277 0
3850 2.46995 0
3855 2.46714 0
3860 2.46434 0
3865 2.46154 0
3870 2.45875 0
3875 2.45597 0
3880 2.45319 0
3885 2.45041 0
3890 2.4476 0
3895 2.44476 0
3900 2.4419 0
3905 2.43901 0
3910 2.4361 0
3915 2.43317 0
3920 2.43023 0
3925 2.42727 0
3930 2.4243 0
3935 2.42132 0
3940 2.41833 0
3945 2.41534 0
3950 2.41235 0
3955 2.40935 0
3960 2.40636 0
3965 2.40337 0
3970 2.40038 0
3975 2.3974 0
3980 2.39443 0
3985 2.39146 0
3990 2.3885 0
3995 2.38555 0
4000 2.38259 0
4005 2.37961 0
4010 2.3766 0
4015 2.37296 0
4020 2.36485 0
4025 2.35697 0
4030 2.34926 0
4035 2.34179 0
4040 2.33458 0
4045 2.3288 0
4050 2.32612 0
4055 2.3235 0
4060 2.32092 0
4065 2.31843 0
4070 2.31605 0
4075 2.29543 0
4080 2.27125 0
4085 2.25007 0
4090 2.22977 0
4095 2.21032 0
4100 2.19196 0
4105 2.19122 0
4110 2.19247 0
4115 2.19406 0
4120 2.19542 0
4125 2.19715 0
4130 2.19934 0
4135 2.20175 0
4140 2.20724 0
4145 2.21541 0
4150 2.22354 0
4155 2.23039 0
4160 2.23586 0
4165 2.24032 0
4170 2.24671 0
4175 2.25418 0
4180 2.25945 0
4185 2.26448 0
4190 2.26125 0
4195 2.25737 0
4200 2.25135 0
4205 2.24575 0
4210 2.24175 0
4215 2.23756 0
4220 2.23279 0
4225 2.23187 0
4230 2.22857 0
4235 2.22491 0
4240 2.2208 0
4245 2.21698 0
4250 2.21463 0
4255 2.21337 0
4260 2.21516 0
4265 2.2167 0
4270 2.21788 0
4275 2.21821 0
4280 2.21819 0
4285 2.2181 0
4290 2.21931 0
4295 2.21904 0
4300 2.21873 0
4305 2.21801 0
4310 2.2172 0
4315 2.21525 0
4320 2.21332 0
4325 2.21102 0
4330 2.20866 0
4335 2.20614 0
4340 2.1992 0
4345 2.19224 0
4350 2.18274 0
4355 2.16789 0
4360 2.15333 0
4365 2.13918 0
4370 2.12681 0
4375 2.11609 0
4380 2.09735 0
4385 2.08107 0
4390 2.06594 0
4395 2.05133 0
4400 2.03747 0
4405 2.02438 0
4410 2.0176 0
4415 2.00483 0
4420 1.99284 0
4425 1.9839 0
4430 1.97586 0
