3500.41674804688  3.009151E-15
3502.70501685143  3.004792E-15
3504.99328565598  3.058997E-15
3507.28155446053  3.002674E-15
3509.56982326508  2.960392E-15
3511.85809206963  3.133832E-15
3514.14636087418  3.092615E-15
3516.43462967873  2.958799E-15
3518.72289848328  3.095820E-15
3521.01116728783  3.083915E-15
3523.29943609238  3.117874E-15
3525.58770489693  3.164193E-15
3527.87597370148  3.175088E-15
3530.16424250603  3.180070E-15
3532.45251131058  3.032877E-15
3534.74078011513  2.959906E-15
3537.02904891968  3.071781E-15
3539.31731772423  3.189803E-15
3541.60558652878  3.211903E-15
3543.89385533333  3.181441E-15
3546.18212413788  3.226937E-15
3548.47039294243  3.142411E-15
3550.75866174698  3.045533E-15
3553.04693055153  3.169534E-15
3555.33519935608  3.232498E-15
3557.62346816063  3.234370E-15
3559.91173696518  3.097215E-15
3562.20000576973  3.078624E-15
3564.48827457428  3.219341E-15
3566.77654337883  3.178117E-15
3569.06481218338  3.158164E-15
3571.35308098793  3.237514E-15
3573.64134979248  3.169301E-15
3575.92961859703  3.055484E-15
3578.21788740158  3.113166E-15
3580.50615620613  3.194348E-15
3582.79442501069  3.175676E-15
3585.08269381524  3.152418E-15
3587.37096261979  3.064906E-15
3589.65923142434  2.935603E-15
3591.94750022889  2.942866E-15
3594.23576903344  2.915675E-15
3596.52403783799  2.887929E-15
3598.81230664254  2.910108E-15
3601.10057544709  2.973329E-15
3603.38884425164  3.052155E-15
3605.67711305619  3.002501E-15
3607.96538186074  2.987699E-15
3610.25365066529  2.986244E-15
3612.54191946984  2.922097E-15
3614.83018827439  3.017714E-15
3617.11845707894  3.163353E-15
3619.40672588349  3.058491E-15
3621.69499468804  3.176960E-15
3623.98326349259  3.234442E-15
3626.27153229714  3.272472E-15
3628.55980110169  3.169014E-15
3630.84806990624  3.246284E-15
3633.13633871079  3.183460E-15
3635.42460751534  3.153144E-15
3637.71287631989  3.235577E-15
3640.00114512444  3.271147E-15
3642.28941392899  3.198798E-15
3644.57768273354  3.292275E-15
3646.86595153809  3.223011E-15
3649.15422034264  3.174659E-15
3651.44248914719  3.065611E-15
3653.73075795174  3.198217E-15
3656.01902675629  3.012060E-15
3658.30729556084  2.986080E-15
3660.59556436539  2.962089E-15
3662.88383316994  3.007342E-15
3665.17210197449  3.065489E-15
3667.46037077904  3.040926E-15
3669.74863958359  2.909864E-15
3672.03690838814  2.896109E-15
3674.32517719269  2.941439E-15
3676.61344599724  2.963844E-15
3678.90171480179  2.895040E-15
3681.18998360634  2.790278E-15
3683.47825241089  2.782507E-15
3685.76652121544  2.740918E-15
3688.05479001999  2.594759E-15
3690.34305882454  2.660740E-15
3692.63132762909  2.486899E-15
3694.91959643364  2.564379E-15
3697.20786523819  2.621974E-15
3699.49613404274  2.563438E-15
3701.78440284729  2.575357E-15
3704.07267165184  2.554520E-15
3706.36094045639  2.553687E-15
3708.64920926094  2.567456E-15
3710.93747806549  2.529701E-15
3713.22574687004  2.591095E-15
3715.5140156746  2.490631E-15
3717.80228447915  2.604014E-15
3720.0905532837  2.504637E-15
3722.37882208825  2.505099E-15
3724.6670908928  2.569527E-15
3726.95535969735  2.559828E-15
3729.2436285019  2.503009E-15
3731.53189730645  2.637158E-15
3733.820166111  2.606237E-15
3736.10843491555  2.525172E-15
3738.3967037201  2.487311E-15
3740.68497252465  2.569219E-15
3742.9732413292  2.493784E-15
3745.26151013375  2.583576E-15
3747.5497789383  2.729356E-15
3749.83804774285  2.723297E-15
3752.1263165474  2.687306E-15
3754.41458535195  2.675630E-15
3756.7028541565  2.736921E-15
3758.99112296105  2.762875E-15
3761.2793917656  2.804233E-15
3763.56766057015  2.893740E-15
3765.8559293747  2.917562E-15
3768.14419817925  2.959334E-15
3770.4324669838  3.045468E-15
3772.72073578835  3.049459E-15
3775.0090045929  3.027369E-15
3777.29727339745  3.057772E-15
3779.585542202  3.151229E-15
3781.87381100655  3.146617E-15
3784.1620798111  3.201198E-15
3786.45034861565  3.154541E-15
3788.7386174202  3.055341E-15
3791.02688622475  3.116031E-15
3793.3151550293  3.105541E-15
3795.60342383385  3.238550E-15
3797.8916926384  3.302653E-15
3800.17996144295  3.319118E-15
3802.4682302475  3.289666E-15
3804.75649905205  3.316048E-15
3807.0447678566  3.344145E-15
3809.33303666115  3.381080E-15
3811.6213054657  3.618118E-15
3813.90957427025  3.671724E-15
3816.1978430748  3.703632E-15
3818.48611187935  3.783117E-15
3820.7743806839  3.851793E-15
3823.06264948845  3.911217E-15
3825.350918293  3.950410E-15
3827.63918709755  4.087439E-15
3829.9274559021  4.064474E-15
3832.21572470665  4.025644E-15
3834.5039935112  4.206520E-15
3836.79226231575  4.317013E-15
3839.0805311203  4.242794E-15
3841.36879992486  4.343873E-15
3843.65706872941  4.300546E-15
3845.94533753395  4.414823E-15
3848.23360633851  4.348658E-15
3850.52187514306  4.267819E-15
3852.81014394761  4.225946E-15
3855.09841275216  4.229552E-15
3857.38668155671  4.299618E-15
3859.67495036126  4.339249E-15
3861.96321916581  4.505592E-15
3864.25148797036  4.499503E-15
3866.53975677491  4.404057E-15
3868.82802557946  4.377242E-15
3871.11629438401  4.381416E-15
3873.40456318856  4.560674E-15
3875.69283199311  4.563087E-15
3877.98110079766  4.503345E-15
3880.26936960221  4.601077E-15
3882.55763840676  4.505160E-15
3884.84590721131  4.532716E-15
3887.13417601586  4.579634E-15
3889.42244482041  4.502656E-15
3891.71071362496  4.527807E-15
3893.99898242951  4.540787E-15
3896.28725123406  4.594664E-15
3898.57552003861  4.498216E-15
3900.86378884316  4.456456E-15
3903.15205764771  4.509869E-15
3905.44032645226  4.503645E-15
3907.72859525681  4.505347E-15
3910.01686406136  4.466095E-15
3912.30513286591  4.536311E-15
3914.59340167046  4.428482E-15
3916.88167047501  4.383416E-15
3919.16993927956  4.589610E-15
3921.45820808411  4.532217E-15
3923.74647688866  4.511257E-15
3926.03474569321  4.404596E-15
3928.32301449776  4.448866E-15
3930.61128330231  4.456782E-15
3932.89955210686  4.570375E-15
3935.18782091141  4.443390E-15
3937.47608971596  4.412533E-15
3939.76435852051  4.345105E-15
3942.05262732506  4.391149E-15
3944.34089612961  4.343639E-15
3946.62916493416  4.456841E-15
3948.91743373871  4.478310E-15
3951.20570254326  4.396436E-15
3953.49397134781  4.299213E-15
3955.78224015236  4.237727E-15
3958.07050895691  4.269213E-15
3960.35877776146  4.214562E-15
3962.64704656601  4.207072E-15
3964.93531537056  4.233674E-15
3967.22358417511  4.312115E-15
3969.51185297966  4.337105E-15
3971.80012178421  4.430646E-15
3974.08839058876  4.185120E-15
3976.37665939331  4.161305E-15
3978.66492819787  4.202468E-15
